"Gene","FC_malesOverall","FC_femalesOverall","FCB_1","FCB_3","FCB_7","FCB_21"
"NPM2",0.990620307320504,1.04169675842976,0.784148553549904,0.827392422783329,0.842868709280385,0.817658439051582
"DSG2",1.06908201827056,0.986705118430357,0.864864852248736,0.806797915782871,0.842862456853368,0.825424379012812
"BHMT2",1.06644921149589,1.0268661173628,0.833456854176817,0.778042202110443,0.842857927791653,0.82730021583575
"ANKRD39",0.994495289003623,1.02447232251871,0.819170508935864,0.786297983158116,0.842856629022351,0.84043430344687
"DSCR8",0.960754416969929,0.924170343151371,0.809598586712422,0.828682221788168,0.842845784879849,0.834724136770641
"TFDP2",0.997577161187845,1.02873969375736,0.871182896549749,0.894209344222697,0.84282450782765,0.853670530270801
"NR2C2AP",0.95663708724847,1.0169238897473,0.867019580882428,0.872156570747827,0.84281790116587,0.835784407772816
"FAM161B",0.998979088728482,0.977334706123743,0.830199836066961,0.833761130703149,0.84281313304967,0.83214630024654
"DMRT2",1.01246029347434,0.979512091826884,0.84961817194097,0.778391253362102,0.842795623195784,0.7873108160906
"ZNF358",0.99385202041691,0.967700969295954,0.840645401243576,0.858817672354929,0.842771121755697,0.863772665311757
"ZNF738",0.991806370453717,1.04200202407658,0.872679477319638,0.864625912560859,0.842765206256939,0.822756636333893
"HERC2P7",0.974730245525132,0.896166619076463,0.889331722406544,0.922893892348195,0.842760931080652,0.812152573420189
"ACADS",1.01603733892433,1.03035580625743,0.888922771040822,0.903785496871679,0.842738103605148,0.838519923103726
"PAX2",1.00732427722092,0.99850716960453,0.8060779133251,0.865264830135623,0.842736901388807,0.752951800226305
"COQ3",1.01226778470637,1.2198334070996,0.949862918906316,0.845631969487327,0.84273651070525,0.897279430886351
"PLSCR2",1.0556180091407,0.990989167682436,0.94271803050791,0.828685746152585,0.842732380201851,0.912077494433711
"ATP9B",0.987005602098048,1.01069696384922,0.855365988048384,0.876246907038083,0.8426947214736,0.839028713264138
"TACR2",1.00049542416763,0.998985400063896,0.829659414767041,0.895290918794177,0.842694073898931,0.840635315216758
"TRO",0.955343388384379,0.938320509656405,0.839375447779091,0.878370831960528,0.84269201472187,0.82419106307636
"WNT7A",1.02610550176779,0.972935385186534,0.80363842673164,0.861285388386478,0.842664788801619,0.892648014885166
"TADA1",0.973736781632513,1.00195306794843,0.886584825447733,0.912653650799049,0.842664530656349,0.833886506326295
"C15orf56",0.984199489278566,1.000838413074,0.848593859534182,0.796762953927526,0.842660928131027,0.819155964373505
"SCEL",0.806359601714206,0.784923667208138,0.848192300151577,0.815222237165863,0.842642052727429,0.841264584417882
"KCNH5",1.022095127984,0.992193787398764,0.774121254949973,0.835940332925944,0.842628508938269,0.852510747438768
"IRGM",0.959031358386154,0.934442261606685,0.81045730688454,0.867422407693412,0.842607650078968,0.829551602346943
"GTF2E1",0.965766573368818,1.01247049592849,0.932856243798668,0.862116359023523,0.84260130724983,0.915469900010124
"PIK3C2A",0.994900883463993,1.05383148881525,0.793491992739431,0.80744996498238,0.842574820655141,0.813009644983798
"ATP8A2",1.00712806602949,0.952023257083583,0.855900424125779,0.851205199561798,0.842554879209751,0.84729639554282
"ZNF99",0.81608648651839,0.91570662867223,0.876397946725767,0.826931337805339,0.84255248553719,0.864570777170098
"CEACAM4",1.022206716403,0.994507830783882,0.852485166464659,0.954600348181089,0.842513633688099,0.891182419309246
"CPE",1.01861353408305,1.10710565960143,0.866721820279209,0.817424057453272,0.842509640033453,0.868078061237013
"SOX3",1.02418501169141,0.988964483938146,0.881042142111476,0.869303101706752,0.842479435275019,0.86340003509571
"FZD5",1.03634097104036,0.979840418239116,0.888519244305308,0.81898975275948,0.842460161008471,0.86224760659081
"ANKRD30A",1.05520121401487,0.984512153372133,0.759634514313357,0.774695074693091,0.842434229688233,0.815827846811401
"FOXL2",0.985455767108789,1.04412226169166,0.807801464436743,0.934787330337336,0.842430546245418,0.833436501417336
"CDC6",1.00855097951999,0.994262438699054,0.826206204197144,0.834053900829988,0.842417020519,0.807645195228533
"SESN1",0.996365120035401,1.05407311730144,0.844463808108763,0.832450654564767,0.842416602946547,0.849194271874996
"RAB7B",1.02505657102602,0.974197180605763,0.82219979148326,0.855332677788226,0.842408735086061,0.867229650984604
"SERPINA5",1.03460843943636,0.981365495909502,0.830403133853714,0.918410060269703,0.842405153888603,0.800332685280147
"KLK7",1.0279065966871,0.919009552519127,0.789006503780178,0.804545062559506,0.842360364408315,0.819413597469855
"GSC2",1.01945646649557,0.965802922032277,0.81032461010673,0.842926495166441,0.842329418232363,0.82604497218003
"BHLHE23",1.05810050360049,1.01512221279054,0.831242867138946,0.863150414973826,0.842327337774619,0.85317724531754
"CNGB3",1.01632214498179,0.995556691806213,0.807326864869254,0.828855906644867,0.842321288578983,0.836037398948933
"CTR9",0.967354064551915,1.04421970276709,0.921974963688888,0.856470325095742,0.842282040761903,0.879497587857302
"SYDE2",1.02645582240608,0.934493185068441,0.835595347510947,0.714869154921899,0.842256120843128,0.749896530637488
"HMGN5",1.04128410460851,1.23380493462435,0.894933495044632,0.8217836011717,0.842250322610948,0.878677756390528
"ZKSCAN1",0.976285791681861,1.00928674101471,0.892920076228154,0.865232637024871,0.842248778252694,0.837371186229354
"TMEM120B",0.965981321273807,0.993644627042413,0.839634126904376,0.871041407757975,0.842225030429257,0.804810469766625
"PHEX",1.09963739015189,0.990304265008839,0.847318733923358,0.796771969726814,0.842169497566676,0.839279681354184
"PLBD2",1.00124710705014,1.04869329157068,0.774488236169553,0.866199999443546,0.842138767912495,0.86567789271364
"STX1A",1.02021817282103,0.964671223096608,0.838388759296951,0.887903029096312,0.842134121240941,0.885113126772211
"WARS2",0.984641674123361,1.02201827228516,0.872750610582114,0.846591316439807,0.842132484484051,0.856101998993551
"SLC41A2",1.0344928656614,1.07384702146248,0.825282503228647,0.822587736796021,0.842101204631751,0.822123743432889
"CASR",0.974348247162156,1.00258139631399,0.837971651643326,0.815079320061745,0.842100775539541,0.810003493753992
"SEZ6L2",1.0509350177536,0.992956242391749,0.843229195330948,0.851444486142438,0.84208005924246,0.855433935963944
"POLR3E",0.984782672713843,0.99144207447761,0.854469950175462,0.877837326650441,0.842029055845209,0.855738656800832
"SNPH",0.97778682565072,0.958071543320465,0.867371162943217,0.878267492971434,0.842011131667906,0.848502723599241
"TTC5",0.997822086880137,1.13766148988357,0.837496534115324,0.817078648728785,0.842010083500116,0.815378168795292
"MYOT",0.984542735533633,0.989882625373425,0.879205204031766,0.799617094380672,0.841982730027019,0.877337135914969
"FAM120A",0.997853188682397,1.01036820445887,0.845629500067344,0.836533424521957,0.84197281357819,0.826802103841419
"ARID2",1.00222013091264,1.02963712434792,0.846865237987562,0.872294534872066,0.841955094456719,0.828042597585988
"TTC30A",1.07332339480625,1.00238015322016,0.8464020402807,0.817873580862758,0.84195487458322,0.823693080765069
"RAD54L",0.944747574069582,0.981027095041489,0.826767899069423,0.894567605472478,0.841954282202033,0.832666502952076
"GJA3",0.986901008008168,1.01321100631544,0.825868664565996,0.797211811967114,0.841943263050645,0.843915648369902
"FGF6",0.950271765472064,0.841816059135573,0.790511738532256,0.808489032010158,0.841938488763314,0.799023941840445
"NOL9",1.00167139276374,1.03042916029413,0.843393652215919,0.860307039454374,0.841910340017206,0.809666615474195
"LSAMP",1.00754495548752,0.977294888534841,0.88038421629087,0.838446156590469,0.841906517979077,0.855212903865954
"CIR1",1.03343331938963,1.03755540374994,0.836964195668447,0.857339475680745,0.841872483509418,0.907623943044368
"TMEM217",0.942870843699964,0.968958755536824,0.842841950537622,0.81834349555101,0.841865193892907,0.838692968159895
"FARS2",0.975099832839914,1.03025270231052,0.841133650029293,0.870729694297682,0.841859761677584,0.825963328707793
"ACTL7B",1.01861355647028,0.997848787505754,0.869983241028076,0.923967230411432,0.841851746584361,0.927425015429371
"SOX18",1.04695935975557,1.02330257620829,0.830802067839809,0.878098855331592,0.841842997346721,0.841072549028876
"MMP10",0.938517219913582,0.977078940130192,0.856678824086096,0.837913733682627,0.841835912860246,0.852610746866436
"B3GALNT2",1.03096917143429,1.02269290336314,0.863737972673341,0.84099417181063,0.841823340367811,0.86379614051515
"HARS2",1.01561515391677,1.05614178258166,0.885369270258622,0.876342633929555,0.841816536775918,0.830976776743221
"RRH",1.15599862587273,0.961653470996132,0.822935632673008,0.812474995361863,0.841790891612392,0.915380563451116
"CFTR",1.01196713636699,0.987003893091304,0.816747608552611,0.856624583320231,0.841782701897506,0.855122078232238
"FAM161A",0.960986483697905,0.980846947824109,0.836254823490682,0.860626326268569,0.841775271801916,0.816820117621695
"CABLES1",0.989268293105026,0.970784294547865,0.868498014965102,0.872024253725804,0.841771480872482,0.844815804996948
"MAPT",1.00392825890234,0.963176462690411,0.84547932274214,0.824170942915134,0.841742818641633,0.8283678651501
"KCND1",1.0367306644552,0.993414661827413,0.753557522526162,0.859731881100609,0.84173379135628,0.813818135869131
"ADIG",1.00167809455817,0.966918691428711,0.916584150821753,0.896758976852131,0.841725699543396,0.81845224661183
"MYH11",1.00432453686176,1.03746459165216,0.836800819878525,0.878085710908352,0.841694082612164,0.846784910640993
"FAM136A",0.970940451199743,1.0784624685013,0.847984363402616,0.863436435737634,0.841684924333242,0.817318747719618
"IGSF9B",0.977644102252228,0.942165827181999,0.957738286195611,0.905169856365049,0.841673309251976,0.920087658629319
"ELAC1",0.978809483314189,0.96969332544212,0.882848329182893,0.849964734857357,0.841671824479427,0.880782786924153
"CDK14",0.9955019717788,1.00306210000597,0.870681344492286,0.834183805971489,0.841667054653663,0.798673614952316
"CHUK",1.03284311723983,1.06760433687851,0.878759802552967,0.841944785908154,0.841657297240494,0.866101816389264
"MICA",0.996023187185545,0.981478606905691,0.893714554231534,0.916723470247802,0.841653416450013,0.878687519874637
"HIST1H4G",1.16039708178062,1.07639310276585,0.885130962667203,0.924359735579964,0.841645101631712,0.873866774906619
"DUSP7",0.989212855880816,1.01208918863514,0.96323392828447,0.904609478513528,0.841634810454777,0.955797492554773
"CNTN3",0.995802065786058,0.993689259342571,0.894163396791662,0.874866752581208,0.841629235322341,0.895222113107911
"TNFRSF10D",0.980739617925893,1.00990679306347,0.830992693821884,0.777231256057362,0.841607611729626,0.808745850545949
"TMEM223",0.990411308897329,0.999171658953465,0.868138782030956,0.87181528350409,0.841582596715581,0.854525239919756
"MATN4",0.996828726201384,0.983528681428254,0.816968557630056,0.777356337430244,0.84157011549174,0.812021270935679
"SLC29A3",0.988152835274583,1.00728006698911,0.921712260374242,0.859022958472531,0.841519573282346,0.856456390118322
"RNFT1",0.943225711449578,0.992345376810585,0.853357217826824,0.840275611328023,0.841519511491791,0.867458345429899
"IP6K1",0.992296145120749,1.00358374131926,0.852062057756909,0.84544308705405,0.841507573079907,0.834309332414635
"RECQL",0.987014686026671,1.04288535582213,0.862380528473167,0.842608117818661,0.841494699664535,0.85623208823065
"KLK2",1.0377670440813,0.971595239762742,0.807619785654987,0.829541315291639,0.841485736587051,0.789962110734159
"HCG4",1.05310137498022,0.96553525384547,0.747201441625794,0.699612694024107,0.841475001052492,0.765390391305747
"UBA2",0.979708220213061,1.05299278629671,0.817038305578165,0.858264711220543,0.841451656327086,0.811513088799713
"COX4I2",0.992594114604548,1.02885879971391,0.831190579214433,0.863101412566557,0.841442952926211,0.95410338393521
"KIAA0232",1.0202284903992,1.01866368722427,0.903624972541792,0.838120838092221,0.841442863312842,0.870742679067642
"LYSMD1",1.0111809623877,0.986359879680771,0.88871590849822,0.855858966722011,0.841422474280845,0.841234138534711
"NECAB2",1.01498185756703,0.962921221767682,0.81948606765331,0.799734018150491,0.841419544769389,0.858529517876006
"RCOR1",1.01766308679243,1.02586770702792,0.867553975298434,0.873306082272178,0.841393421763145,0.839272066979025
"LGR5",1.03060719023822,0.969088380568743,0.775323481666646,0.796185860844829,0.84138279349498,0.826247949502454
"HPS4",0.998094039398595,0.975401328907345,0.879052339903375,0.893758229591628,0.84137772255359,0.88885840538397
"TAB3",1.02288088489964,1.03972678924983,0.837815731966061,0.833982531311987,0.841371159895302,0.864713979684389
"UNC50",1.03660857984389,1.04141159044621,0.866400851610791,0.839515704120934,0.841341890930336,0.864316342458665
"DGKE",0.973434316201769,1.08730899156669,0.846079352179616,0.885272744062268,0.841311223973594,0.832062173612042
"NXN",1.04343614122592,1.00361967155644,0.864098792978339,0.914504731235154,0.841302327672208,0.854496504997273
"SLC16A8",1.00229759984831,1.03186171545295,0.780972828986952,0.694980398761706,0.841301380947049,0.73990442739936
"ATOH7",1.0320442887064,0.970926868274364,0.788814985723234,0.782169503730351,0.841290914743534,0.826360362015828
"MAGEH1",0.96459207317914,0.972825581954213,0.853579638760495,0.832958383268194,0.841285065143735,0.838983478715163
"C1orf50",0.978011208013676,0.979428490584027,0.844295120787713,0.852167820347766,0.8412711456747,0.819313565054664
"DNAH11",1.04187712185403,0.964099050632419,0.752706963555672,0.823932539063719,0.84126937989196,0.808652735018202
"PLEKHA2",0.985179197431909,1.01277614999,0.873876822277499,0.859428833123338,0.841269341282408,0.861654354689799
"CPLX1",1.01727036672924,0.989850596187476,0.846864023779421,0.852990067428261,0.841262826067086,0.866674162164657
"VDAC3",0.99217288778745,1.03770063041812,0.878463697938436,0.865601883648825,0.841257372524635,0.861420217848107
"CDYL2",0.997708976682293,1.0439631382787,0.90356047636612,0.87006335784806,0.841253698662868,0.825279521421294
"TMEM161B",1.02043578256381,1.02904755373139,0.858928636613026,0.856059056890202,0.84124704615605,0.845609435764193
"NUBPL",1.01597444817606,1.01094319501936,0.858877582120302,0.822867406674615,0.841244296899706,0.839932667617846
"RASL10B",0.971662100445731,0.979634194957822,0.841933693915193,0.873520560381361,0.841233914003283,0.887469140180593
"CDH4",0.996934978092305,1.01399279520306,0.826304238973177,0.844556891208707,0.841188541133877,0.786280507525965
"CRABP2",1.06636364473749,1.0266972547382,0.906304278311445,0.909488241666344,0.841180267328432,0.811476054374246
"FNDC1",1.01827413255763,1.17124041480965,0.832252349092495,0.852435787495624,0.841170358939916,0.926419974750269
"HFE",0.991572158846884,1.02086464051686,0.852126988535637,0.849342873015029,0.841164669403553,0.854426882360982
"SCARB2",1.00934798142325,1.06351344357054,0.859610592349772,0.825978600146617,0.841146916120658,0.921918609340465
"PPP2R3A",1.03898961048645,1.06388394151917,0.833743034296034,0.843765768427144,0.841130504466174,0.844226017857318
"KAZALD1",0.980547137481015,0.992295580626314,0.878423550834741,0.830189461641798,0.841116205602437,0.808281046986471
"ERAP1",1.00640432543987,1.01762886527654,0.831697897319577,0.832274974479516,0.841072554274529,0.836147546729319
"USP29",1.06012787932827,0.890989725385175,0.865953114086417,0.81356904105799,0.841048281212697,0.785710502237952
"SIX5",1.06051711125762,1.11227781342277,0.878012132680879,0.797947617898897,0.841006023361552,0.887959654721125
"BMP6",1.01971775393141,1.05746689901083,0.824502507237856,0.853516271100402,0.841005295490857,0.822997030430417
"RAD54L2",0.98516127936455,1.02157954761731,0.893464343717618,0.90345442470119,0.840999889514837,0.877585749056809
"ACOX1",0.996732528829792,0.965654400498996,0.867241416456401,0.801574913874884,0.840983579853584,0.863493016127184
"PRIMA1",1.06530713241502,1.05749408023993,0.827308985906693,0.847914201143885,0.840969313857051,0.905992358791137
"TNRC18",1.01493607469364,1.00286172142549,0.870936803919478,0.849499199796528,0.840956573770786,0.85460488941925
"SMURF2",1.01023110978233,1.07073110767209,0.880634261398014,0.845850046637721,0.840954843636219,0.827492565651638
"KRT222",1.02408200866187,1.00703189243249,0.840919913627424,0.824951854480968,0.840942757126139,0.866440117993252
"PLXNB1",0.997666098868292,0.960401565798219,0.827072938056363,0.906799569561543,0.840925467421279,0.815899408994227
"SLC25A4",0.975759525129629,1.01330484244133,0.823300004930382,0.782992830539638,0.840924927244816,0.814339463423043
"TLR5",1.02142602095595,0.97725304314012,0.990205578783845,0.881290922894196,0.840917914499812,0.94353678824797
"NTSR2",1.02073043400115,0.894240080542346,0.789420658157193,0.787678324553712,0.840913891134963,0.804135804127758
"SUZ12",1.00852539173354,1.07515105130822,0.840696854819258,0.855151006719093,0.84089486196268,0.828287254430909
"C15orf62",1.01344873993202,0.946084120036555,0.841882161966387,0.811075581924311,0.840879874774193,0.881780732811871
"VSX1",0.982511838804381,0.881841902958672,0.83501525030493,0.856597511887949,0.840875806307978,0.828596818320545
"GSX1",1.02073454187545,1.02991453210361,0.818149341373598,0.810266359498209,0.840867871855012,0.741023552782543
"PNMA3",1.00750117318322,1.00370061482253,0.852051250213214,0.8735757624598,0.840863300369067,0.80836296709397
"NFIA",0.979946149350247,1.03612178170581,0.817659778798382,0.832315132266728,0.840858782745858,0.792287897133717
"TRIM15",1.00651898286751,0.989532871437898,0.823030932046685,0.804495242440911,0.840858051225998,0.820617086477738
"GHRHR",1.00565456155418,1.00830542434917,0.832170061590315,0.847239299117001,0.840821994073403,0.823701158896922
"RPS6KA6",0.900242870286203,0.988962495375509,0.814585833908282,0.831330133914342,0.840808260171515,0.826644844202303
"HS3ST2",1.1010386411471,1.04593178935501,0.894403525456254,0.826853805205679,0.840804961132426,0.938041130895962
"SCRG1",1.03238107695955,0.981883413479657,0.796186764634427,0.82110432409705,0.840772303827131,0.803824461146296
"MTOR",0.995807559022335,1.00618346770327,0.869612475354955,0.857158530188822,0.840754717103792,0.845342582339796
"BCL2L10",0.962174848601882,0.930877839904277,0.802307927120575,0.823212030235948,0.840749123208494,0.828573909843579
"LTC4S",1.00699779584666,1.0329333367469,0.785239881716418,0.763976590114215,0.840747641583876,0.795789729595442
"TTC39B",0.966884010872903,1.05066762753713,0.874791192786538,0.879290978396063,0.840740092433772,0.87222969504881
"FNIP1",1.01607677977714,1.00981313038341,0.78055182818155,0.804144519400229,0.840737406168009,0.778576775198074
"LZTFL1",0.967712142318611,1.04553053360096,0.867625764806796,0.847939710795081,0.840715240771551,0.835566645102863
"HLX",1.06371388819631,0.98739859525272,0.859860110423871,0.814155430248837,0.840714016506424,0.936976455934203
"SARDH",0.978253893147286,1.00697793135509,0.812465776051793,0.830674463125048,0.840713439374732,0.844852507372577
"XPNPEP3",1.00627761797792,1.04487099718504,0.854166796220497,0.862996554978895,0.840706280344151,0.818806521338391
"PITX3",1.0179518724774,1.01457897346127,0.784696466058347,0.994678036511205,0.840695300258016,0.811827158800711
"NLRP13",1.04895490691447,1.00550868086567,0.817357375819944,0.764787935195266,0.840667509081536,0.783816019117425
"ANO5",1.02884535391953,1.01206872752272,0.710431316384277,0.709592089295573,0.840641250529511,0.833708766099093
"TPPP2",0.973050283702454,0.953812606143388,0.76982110752806,0.760348061431215,0.840631815438711,0.846686427198414
"BLVRA",0.980479846219254,1.02520318904802,0.879628804305321,0.836710159273722,0.840602237598653,0.956156615951663
"DNASE2B",1.04498788161832,0.943309581614875,0.822417432548408,0.856521020800377,0.840584943686735,0.765054206261773
"INTS4",0.999693301534556,1.00881055453749,0.853436837300345,0.872312577903101,0.840562584820273,0.82156041121679
"KRTAP3-2",0.995062617939313,0.877025490083231,0.800522053019554,0.827680076758125,0.840561958597696,0.793776321248625
"DACH2",1.00168692410577,0.933129571606517,0.80323028124824,0.801964218309645,0.840558406738591,0.856589231521294
"CHD6",0.987032999444148,1.01860691374026,0.850467039865362,0.857330791776923,0.84055798119054,0.823948847817701
"CLDN4",0.968215507048199,0.999143866807534,0.876448021659191,0.847953630337315,0.840531823053237,0.876406772743158
"TMEM169",1.00217460088118,0.925284995684138,0.83645580740314,0.807006402407514,0.84051838924957,0.7594109482537
"HSDL2",1.03856940309695,1.02419858265344,0.859378521934637,0.854561823672291,0.840509989502103,0.875806788727158
"EML2",0.992521712833017,0.996789325956189,0.820427395861789,0.846733817551405,0.840486342837459,0.825069206544483
"OR7D2",0.903091757334523,1.053990624181,0.860528160919039,0.82766334863189,0.840477434502412,0.873917183039438
"CDK17",1.00193563379856,1.05169367654114,0.802948053430345,0.864234090676871,0.840475803795362,0.820445504777609
"HEPH",1.02554857710746,1.0203827403187,0.855601929755925,0.853107301548093,0.840467740640213,0.847384649581373
"C3orf52",1.00594410187315,0.939722138874739,0.869197321188103,0.830688212084482,0.840466218449894,0.87630787500471
"DSCR9",0.986430261930208,1.12422158237596,0.807892718636942,0.787687549898209,0.840454053263423,0.812904759358552
"PODXL2",0.994666516101603,0.976248568048596,0.812897226865742,0.841096630035952,0.840444794932617,0.765770922962295
"RGS9BP",1.00765148428987,0.992270883369064,0.765519011144595,0.776527045494899,0.840439608501747,0.773485410527641
"TMC5",1.00069351845127,0.995500957046757,0.83184590362652,0.85257704055206,0.84043293453395,0.852053101404836
"CBLN1",1.01825600708834,0.983759800404195,0.754907039506723,0.758064014970577,0.840432906692198,0.82793890331012
"MEGF10",0.99522130530628,1.02232344430841,0.840906098631547,0.787476970656002,0.840426659054171,0.823624671388737
"KCNJ5",0.996885152919817,0.970657015878272,0.823678193092471,0.827233817716886,0.840419002275467,0.828994767316839
"CRIP3",0.986902269873796,1.00003344036252,0.842557598521076,0.861609457992861,0.84040761146317,0.773342501787058
"GFM1",0.988018374648066,1.05960451265509,0.86746203647013,0.846362040522664,0.840401982080311,0.834614048434551
"ARHGEF12",1.02560960326297,1.1162002959879,0.814434250324803,0.861993473684294,0.840387693301302,0.830355679212869
"KRTAP8-1",0.966626617842597,0.910436111779889,0.757307202436708,0.890064916469931,0.840383919134863,0.815400280977737
"ZNF552",1.00239261169884,0.976055966036212,0.872132940725308,0.829646739515166,0.840375496637206,0.817748414717438
"CPA6",1.06152795612489,1.13937081577592,0.793648965005575,0.797462056842957,0.840372638154152,0.824488519339155
"NLRX1",0.986927148419255,0.99238754833117,0.943783084961429,0.933537156246046,0.840358812329983,0.93145446598048
"TFDP3",0.995509258579364,0.957882852838881,0.895434495193278,0.897950648712829,0.840346499479028,0.904351907648481
"POU5F2",0.986667843048824,1.01360857479261,0.887276630073542,0.897285746445273,0.840334412288846,0.803239170383289
"ZNF598",1.01650477561371,1.03253531365856,0.817668954475725,0.834200290931835,0.840332928996029,0.803152136983708
"OGDHL",0.994615931857619,0.962639375325757,0.822799739697375,0.829913626763663,0.840321195405906,0.826406141614822
"PDGFRB",1.02342272919146,1.04877025529225,0.836288445830906,0.880736698158683,0.840262110228564,0.894293044672455
"VN1R5",0.928296606856794,0.89301857855015,0.869603594849225,0.841927437683353,0.840244168935819,0.892748712919719
"USP49",0.989669664172312,1.01067700901801,0.762228757933945,0.79718234331519,0.840196762310239,0.73978123098759
"RBP5",0.985201499081973,0.960247815886333,0.827794665417686,0.849572850411979,0.840155540622298,0.846160858437365
"SOX2",0.987709431071118,1.02515933297737,0.82219550075449,0.784550608642822,0.840153214340978,0.832276922118859
"UBXN2A",1.00205213976634,1.04329220311741,0.826325042052928,0.856580371237878,0.840149673858143,0.835109342889911
"SSTR4",1.03578344478141,1.01437350116529,0.883046823753914,0.8573924181203,0.840148010778636,0.918921197162409
"PRKD3",0.992154059252996,1.03677385994199,0.82814900934867,0.845091690921699,0.840143444787657,0.790537541845847
"PAPSS2",0.997301658933125,1.05269596443057,0.900956284576272,0.870896777980191,0.840142038061151,0.849094778078596
"TRIM31",1.00694833425228,0.942104482499429,0.828472493168235,0.849169204415314,0.840127408134829,0.873704437058217
"PIGV",0.983145202242828,0.998492750630833,0.866949923653233,0.84535199255852,0.840125435581435,0.835709168900537
"SNHG10",0.97079074555486,0.963414003136508,0.851546001865733,0.866064002842028,0.840124822980351,0.842373745887186
"SERPINB6",0.953893532939911,1.00315469463766,0.865781868340078,0.882157913028049,0.840111293306838,0.84828885232189
"DNAJC27",1.01845953313776,1.0458011371777,0.827315353120736,0.809571815904482,0.840100620118508,0.812297764538253
"FABP1",0.98670921917901,1.12042183022679,0.888591128088228,0.851778308898523,0.840097808310509,0.864050550574435
"C11orf53",0.989861369838439,1.04740211673099,0.858257821726081,0.852735990202817,0.84009168795524,0.81494336779736
"TTC37",0.982488924814587,1.07235374186091,0.822106929866007,0.817275239709609,0.840076742826026,0.819596081369885
"ADAMTS12",1.02857263462724,0.992637136076468,0.773349591177864,0.76873301640183,0.840055702113022,0.789382289974541
"EDIL3",1.02660883678701,0.899224954220935,0.849299626209047,0.8689833707822,0.840042020881508,0.859579981437528
"RSPH4A",1.01914156713818,1.03334945882463,0.785059498080335,0.784092358882953,0.840035595342698,0.754548035687157
"TANC1",1.01317962491246,0.982014352356558,0.895119401882412,0.810343606222003,0.840021294410139,0.840691321204384
"NBAS",0.99154975247504,1.05423496544236,0.855165076443139,0.874338485256431,0.840014830939396,0.837145010224991
"CTTNBP2",1.04047362540842,0.924684188006275,0.791415913611595,0.842925837130282,0.840011403753831,0.798251596362177
"FBXL17",0.98027617793071,1.02459620668856,0.804408441047633,0.862075235139915,0.840008427682694,0.825257479008445
"PIK3R3",1.01224368805953,1.0350090181975,0.823792183513881,0.80881126851273,0.839984217637982,0.835431550611869
"SIX2",1.02215407166989,0.950414479498163,0.83259261469038,0.815921191787119,0.839980843175479,0.802031727562544
"SLC30A1",0.990361254556474,1.04400532644172,0.880896929041397,0.885488860700437,0.839969499739159,0.876216218589185
"SOCS4",0.986446179286613,1.04549791848915,0.852394948463784,0.901751224184017,0.839966526719852,0.846113153365564
"FBLN7",1.04123751759216,0.964723581201008,0.859206503080634,0.914341288816993,0.839965564319452,0.878932756196617
"DDX55",0.996436881310845,1.05169483399637,0.939570554576584,0.920219086046712,0.839963209472908,0.887548461299924
"STRA6",1.01043657159844,1.02376203107417,0.758120794774923,0.786055415284027,0.839952182163981,0.804634987148157
"ZNF407",0.998394420771771,1.03153712736558,0.828033942347831,0.846755356132001,0.839948579315588,0.811110416409513
"GNG4",0.967693853262706,1.0991119499198,0.863117035711197,0.826637266271672,0.839938738638889,0.840574821024946
"DUOX2",1.02329701712834,1.00801189746155,0.833650223533566,0.821599588752191,0.839923904962921,0.857594917874496
"CBLC",1.09145767919502,0.991471151561725,0.882711162800398,0.885718105875184,0.839917483182089,0.80478161363337
"TRAFD1",1.01847193234955,0.994301326251827,0.961562918713324,0.887370637303977,0.839913658019509,1.02706980026423
"KNDC1",1.01479060491204,1.0033320642426,0.786765353540539,0.824973987523336,0.839913137625667,0.799599049809367
"PDHA2",0.989979603299985,0.974306146798235,0.809266840043454,0.819071512952773,0.839908531579025,0.852557768860274
"PI4K2B",0.990783183059169,1.14746781563832,0.802932296218683,0.786860700299894,0.839893125004683,0.834925550366324
"ANXA9",0.987624733230749,0.957956535560161,0.771033218426495,0.867175495615899,0.839882022977222,0.86203781834262
"SLC35F5",1.01028222916205,1.07701268562671,0.827907849860681,0.858838055887946,0.839869677013065,0.926472189802115
"SUGT1",0.987032187492784,1.14630286795833,0.865217861137373,0.834010879115113,0.839866753764802,0.863725590791467
"KHSRP",0.993809522867023,1.00667043952737,0.841047506649299,0.818497515820076,0.83986205117437,0.813450097929578
"C22orf23",0.994586797395296,1.02067535055295,0.839019710274441,0.796756613344525,0.839855938362963,0.872343059728628
"GGN",1.02305318877347,0.982409625518894,0.813937772127258,0.844730746598093,0.839850043704664,0.833256776761629
"NPEPPS",1.01988448482894,1.05525470270892,0.871866755264933,0.856736702618063,0.839832656925193,0.846635818711332
"FHOD3",1.03176036779506,0.972604262086218,0.839317310504252,0.831491726371659,0.839832346145374,0.871997968884497
"KRTAP7-1",1.09052729823464,0.923316167565019,0.79893871547145,0.865080307457423,0.839832278118394,0.846921835166254
"RNF214",0.981980748350405,1.01397123252354,0.89794199388844,0.954755517391113,0.839827817287671,0.879278982458042
"NETO1",0.97909585029893,0.994170235123037,0.883417506219078,0.861478751800004,0.839824415710115,0.864406764512395
"NDUFV3",0.988795133615185,0.975661318281124,0.889634075261184,0.841237401097492,0.839822387089341,0.867584416128662
"PPAT",0.989805425203334,1.01159643386609,0.891590956346597,0.84185246354705,0.83979584658671,0.826319172787931
