"","GSM1923001","GSM1923005","GSM1923011","GSM1923013","GSM1923021","GSM1923006","GSM1923014"
"ADCY10P1",7.420307,7.241221,7.468882,7.295121,7.3765545,7.320577,7.129618
"ADCY2",5.743224,5.75554,5.804754,5.588559,5.506129,5.684766,5.461721
"ADCY3",7.136351,7.44578,7.239961,7.489116,7.130778,7.253703,7.447229
"ADCY4",6.885198,6.512564,6.701314,6.65469,6.96736,6.905585,6.610965
"ADCY5",5.216511,5.194113,5.176469,5.218779,5.05043,5.110884,5.117216
"ADCY6",5.483365,5.471363,5.512202,5.4379,5.340988,5.42197,5.226137
"ADCY7",9.150348,9.103804,9.357536,9.367602,8.885648,9.207199,9.211834
"ADCY8",5.150075,4.2995,5.350284,4.802355,4.663091,5.170237,4.974441
"ADCY9",6.909576,6.964315,7.135937,7.095697,7.090102,7.129968,7.085201
"ADCYAP1",4.653251,4.538041,4.848216,4.77978,4.73685,4.805303,4.756357
"ADCYAP1R1",5.155581,4.647755,4.664425,4.551179,4.817079,4.642156,4.801639
"ADD1",9.553883,9.576818,9.430789,9.446115,9.628296,9.297693,9.483108
"ADD2",6.75534,6.869833,5.910371,7.167948,6.827473,6.545362,6.909851
"ADD3",10.16205,10.31756,10.24523,10.30427,10.23043,10.20227,10.31827
"ADGB",3.039281,2.855117,3.118748,2.963401,2.948248,3.000415,2.886006
"ADGRA1",5.297729,5.049345,5.059086,4.981362,5.336572,5.214016,5.36458
"ADGRA2",6.040924,5.989495,6.438265,5.936377,5.555618,6.185531,6.207016
"ADGRA3",5.2693895,5.5769155,4.862047,5.116204,5.353282,5.207398,5.3713235
"ADGRB1",5.955632,5.556065,5.963022,5.539917,5.534884,5.723299,5.804955
"ADGRB2",5.777909,5.860509,5.854606,5.622509,5.736208,5.56083,5.626107
"ADGRB3",4.32359,3.966779,3.999094,4.018604,4.043722,4.211628,4.12199
"ADGRD1",6.40591,6.327695,6.453932,6.077971,6.11204,6.381704,6.398575
"ADGRD1-AS1",4.738963,4.685302,4.654788,4.314631,4.853547,4.47227,4.569956
"ADGRD2",6.066061,6.022493,6.042202,5.722083,5.944624,6.089049,6.028366
"ADGRE1",9.500439,9.932372,10.12197,9.554487,9.865103,9.915837,9.363162
"ADGRE2",11.19897,10.56467,10.9604,11.63099,11.24752,11.09215,10.70867
"ADGRE3",11.66715,11.21537,11.49369,11.50055,11.62759,11.4012,11.28407
"ADGRE4P",8.682493,8.513597,8.933347,7.984898,8.245831,8.473261,8.307694
"ADGRE5",11.84787,11.66917,11.79983,11.79027,11.94148,11.8334,11.73613
"ADGRF1",4.087922,3.584353,4.040323,3.672906,3.649775,3.952476,3.846994
"ADGRF2",4.47323,4.199664,4.584867,4.124353,4.544608,4.366765,4.36424
"ADGRF3",5.930119,5.63681,5.781372,5.513363,5.535347,5.808335,5.88781
"ADGRF4",3.729991,3.628196,3.878827,3.760697,3.550293,3.96372,3.914153
"ADGRF5",4.39043,3.823647,4.246186,4.298246,3.967265,4.065267,4.078755
"ADGRF5P2",5.564498,4.59951,6.187152,5.357147,5.247256,5.295944,5.247256
"ADGRG1",8.468905,9.409286,8.704763,9.331497,9.281773,9.338814,9.410955
"ADGRG2",4.664807,4.231236,4.547076,4.423304,4.598165,4.467779,4.253224
"ADGRG3",10.71264,10.49796,10.37056,10.66745,10.76595,10.7662,10.33182
"ADGRG4",3.305636,3.177898,3.172155,3.117401,3.25127,3.273576,3.381132
"ADGRG5",7.813908,8.026814,8.043245,7.774523,7.59139,7.891026,7.714964
"ADGRG6",4.790893,4.83518,5.087185,4.815557,4.717451,4.490892,4.836405
"ADGRG7",3.2346,3.750653,3.426086,3.525136,3.234431,6.687105,3.19756
"ADGRL1",6.837623,6.847369,6.921019,6.945701,7.061044,6.865925,7.150137
"ADGRL2",3.327702,3.175127,3.577316,3.089335,3.292258,3.239189,3.111727
"ADGRL3",4.157993,3.639705,4.036708,3.613409,3.890511,3.759842,3.459116
"ADGRL4",2.811639,2.691135,2.89582,2.787831,2.577653,2.723944,2.73785
"ADGRV1",3.421642,3.396912,3.536423,3.332545,3.517433,3.602527,3.448578
"ADH1A",5.168768,5.084271,5.081696,4.729057,4.860678,5.124437,5.611162
"ADH1B",3.105906,2.853467,3.156036,3.159985,3.38781,3.493054,3.11244
"ADH1C",3.70359,3.355099,3.576139,3.482291,3.250545,3.591868,3.140868
"ADH4",3.17886,2.798804,3.040151,3.020048,3.108318,2.787999,2.953053
"ADH5",7.390958,7.600885,7.357191,7.679388,7.299264,7.427503,7.487131
"ADH5P4",5.397656,5.778382,5.726813,5.916726,5.502887,5.449605,5.441119
"ADH6",2.864193,2.803923,2.938548,2.741134,2.968954,3.156856,2.902425
"ADH7",3.86166,3.81437,3.703117,3.633437,3.776643,3.690009,3.652107
"ADHFE1",7.352871,8.106898,7.857488,7.850399,7.552579,7.759074,7.730699
"ADI1",8.764977,8.929687,8.883566,9.106283,8.84483,8.823917,9.198133
"ADIG",5.71558,5.326715,5.623283,5.529263,5.601022,5.916242,5.989481
"ADIPOQ",4.152823,3.931751,4.241243,4.168293,4.253469,4.171038,3.984359
"ADIPOR1",12.67706,12.80089,12.43373,12.65615,12.69508,12.57191,12.69359
"ADIPOR2",8.131893,8.297109,8.195623,8.303442,8.32559,8.151915,8.289165
"ADK",8.119699,8.644067,8.100188,8.285216,8.379101,8.167759,8.30266
"ADM",9.110437,8.56111,8.095874,8.915262,8.947789,8.793016,7.916271
"ADM2",6.6912385,6.438028,6.62412,6.2791365,6.6689305,6.5710855,6.5395875
"ADNP",9.508663,9.49915,9.456863,9.440182,9.389318,9.453607,9.510287
"ADNP2",7.099208,7.553707,7.254215,7.361484,7.329726,7.395439,7.444388
"ADO",7.324635,7.636375,7.553275,7.717447,7.538269,7.5479,7.69837
"ADORA1",6.33598,6.1401,6.342643,5.864371,6.010989,6.173114,5.972546
"ADORA2A-AS1",5.96491,5.521795,5.716233,5.353209,5.283633,5.647479,5.698644
"ADORA2B",5.800251,5.853401,6.094146,6.200681,5.85036,6.545458,6.099429
"ADPGK",9.640997,9.706758,9.706099,9.623766,9.506907,9.701662,9.645662
"ADPRH",5.454142,5.821488,6.038822,5.597187,5.45723,5.749573,5.577184
"ADPRHL1",5.943622,5.801822,5.8498015,5.3919275,5.529686,5.6956075,5.663303
"ADPRHL2",6.622791,7.102913,6.837857,7.071009,6.675314,7.022885,7.00352
"ADPRM",6.520161,7.197299,6.586022,7.003208,6.755806,6.191275,6.923641
"ADRA1B",5.544087,5.50262,5.383844,5.433663,5.397112,5.58503,5.550529
"ADRA1D",6.225531,5.727002,6.176273,5.788049,6.235929,6.181326,5.858652
"ADRA2A",6.375207,6.384241,6.501674,6.041124,6.500862,6.164527,6.576823
"ADRA2B",6.074367,5.551085,6.112421,5.623853,5.873746,5.967903,6.160385
"ADRA2C",6.055361,5.719981,5.979042,5.859597,5.73729,5.675382,5.893063
"ADRB1",6.25455,6.224775,6.237406,5.870918,6.261569,6.393854,6.117922
"ADRB2",7.273263,7.296667,7.274721,7.613847,7.52086,7.366258,7.514348
"ADRB3",4.769958,4.385597,4.781483,4.535608,4.782659,4.703617,4.75002
"ADRM1",9.43533,9.857073,9.251977,9.628565,9.121598,9.526681,9.606251
"ADSL",7.801255,8.420073,8.224863,8.204265,8.117599,8.27886,8.071438
"ADSS",8.129333,8.127837,8.054852,8.042829,8.140405,8.004206,8.079134
"ADSSL1",6.043122,6.154175,5.970185,5.8819,5.693906,5.704136,5.934251
"ADTRP",5.060042,4.941281,4.976181,5.052123,5.02809,5.302126,5.351588
"AEBP1",6.345229,6.087521,6.155627,6.20396,6.209924,6.156271,6.098321
"AEBP2",8.83897,8.957407,8.952312,8.915268,8.738283,8.814977,8.850572
"AEN",7.188822,7.421494,7.304203,7.524056,7.195866,7.247738,7.493164
"AFAP1",6.856127,7.421487,6.882433,6.857151,7.216864,7.332173,6.629868
"AFAP1-AS1",5.159985,4.687546,5.071217,4.908443,4.958104,5.075874,4.836493
"AFAP1L1",5.119143,4.916786,5.079639,4.75296,4.77691,5.10234,4.944997
"AFAP1L2",4.909546,5.082513,5.327884,5.289325,4.676602,4.759723,4.66067
"AFDN",5.801304,6.032948,6.010369,5.659089,6.236237,6.179252,6.020226
"AFDN-DT",4.539886,4.683598,4.677552,4.519035,4.554134,4.692002,4.541254
"AFF1",10.30075,9.986364,10.30671,10.03996,10.27919,10.25837,10.08131
"AFF2",6.454939,6.06203,6.106673,5.987566,5.850251,6.017766,5.904316
"AFF3",8.05584,7.804216,7.711982,8.032703,7.166473,7.709158,7.735217
"AFF4",9.364452,9.27503,9.560497,9.367311,9.277774,9.366992,9.35381
"AFG1L",6.39488,6.640105,6.166924,6.671104,6.489632,6.337804,6.264429
"AFG3L1P",6.174774,6.245024,6.230341,6.193149,6.189352,6.13362,6.202576
"AFG3L2",6.523159,6.789646,6.687633,6.816175,6.726285,6.772393,6.781965
"AFM",3.942387,3.836663,3.977612,3.887593,3.900341,3.739662,3.698171
"AFMID",6.225864,6.419854,6.278024,6.30386,6.272058,6.334283,6.012886
"AFP",3.729168,3.880649,4.190289,3.6607,3.50842,3.70413,3.6607
"AFTPH",9.131986,9.06378,9.25192,9.281923,9.378681,9.052291,9.211433
"AGA",7.939375,8.275259,8.397846,8.341676,8.096287,8.028421,8.273417
"AGAP1",6.902591,7.20191,7.278609,7.359624,6.716915,7.137709,7.177356
"AGAP10P",9.2484001,9.2299122,9.2213864,9.2614448,9.0656738,9.2104519,9.1119098
"AGAP11",6.293535,6.2072995,6.358888,6.342573,6.2063515,6.162492,6.3049015
"AGAP2",8.186853,8.143666,8.05035,8.092617,7.912943,8.057364,8.096501
"AGAP3",6.624713,6.654616,6.923405,6.654616,6.445367,6.642272,6.672597
"AGBL1",4.315136,4.282699,4.231499,4.011734,4.216498,4.26762,4.153547
"AGBL2",5.27206,5.005271,5.151657,5.356887,4.935794,5.464879,5.343146
"AGBL3",4.617952,4.93477,4.270376,4.557471,4.459326,4.710676,4.856863
"AGBL4",5.052291,5.280064,5.157422,5.21622,4.992364,5.010538,5.042068
"AGBL5",6.154726,6.126247,6.182801,6.225617,6.115258,6.025503,6.223922
"AGER",7.54755633333333,7.529098,7.25743166666667,7.51649133333333,7.564024,7.57004,7.43699733333333
"AGFG1",10.82231,10.65766,10.77365,10.79191,10.87426,10.79212,10.88064
"AGFG2",6.704725,7.027164,6.871483,6.960449,6.637463,6.883933,7.155972
"AGGF1",7.890136,8.261162,8.118088,8.42569,8.168221,8.219681,8.2106
"AGK",7.752269,8.308571,8.216668,8.279987,8.183021,8.314041,8.317411
"AGL",7.28556,7.699027,7.37815,7.339631,7.54201,7.53919,7.524394
"AGMAT",6.9342,7.353504,7.089519,7.277342,7.070035,6.921108,7.324018
"AGMO",3.116137,3.070064,2.978098,2.827177,3.122627,2.978365,2.879141
"AGO1",9.288959,9.06767,9.45904,9.050037,9.162593,9.234171,9.358613
"AGO2",10.19137,10.06196,9.924918,10.12756,10.14912,9.938653,9.845271
"AGO3",6.9153215,6.772942,6.9167255,6.601652,6.8524435,6.905096,6.781942
"AGO4",9.700989,9.222885,9.779268,9.426036,9.83419,9.447055,9.336229
"AGPAT1",8.848743,8.950682,8.941495,8.99877,8.823939,8.892378,9.080788
"AGPAT2",7.413653,7.31503,7.097903,7.616706,7.383224,7.641444,7.557575
"AGPAT3",8.132093,8.373168,8.395858,8.102753,8.025432,8.3155,8.358428
"AGPAT4",6.8565605,7.2425155,6.763483,7.097245,6.91006,7.028627,6.756526
"AGPAT5",7.493734,7.476799,7.386338,7.735283,7.396585,7.48858,7.277142
"AGPS",7.849683,8.217222,8.055413,8.143482,8.184357,8.151062,8.249456
"AGR2",3.550629,3.422854,3.586474,3.589109,3.546883,3.658948,3.739986
"AGR3",3.392872,2.971869,3.066747,2.96123,3.060315,3.084828,3.160628
"AGRN",5.737538,5.701842,5.777698,5.737538,5.767129,5.893156,5.725389
"AGRP",6.102167,6.000426,6.011644,6.111606,5.762266,5.827568,5.8507
"AGT",4.837742,5.168387,4.990278,4.796257,4.981235,4.994699,4.858174
"AGTPBP1",9.838416,9.654002,9.643116,9.673265,10.23283,9.734168,9.532745
"AGTR1",3.848617,3.733984,3.916098,3.290072,3.733763,3.914957,3.682685
"AGTR2",3.885963,3.547275,3.60864,3.341614,3.408506,3.72231,3.438584
"AGTRAP",9.856781,9.824669,9.894152,10.14248,10.16253,10.11729,10.0331
"AGXT",5.479066,5.224737,5.581269,5.096281,5.310484,5.433177,5.428185
"AGXT2",5.06859,4.533256,4.852274,4.652725,4.751456,4.924574,4.510317
"AHCTF1",9.3689695,8.88425,9.3025785,9.1477245,9.6092055,9.1144245,9.1215885
"AHCY",7.299502,7.413027,7.568158,7.978109,7.393513,7.426645,7.540522
"AHCYL1",10.22289,10.03903,10.31401,10.04621,10.05532,10.06765,10.17774
"AHCYL2",7.914539,7.870796,8.109123,7.856087,7.775095,7.917625,7.918397
"AHDC1",6.509093,6.388169,6.420046,6.333885,6.443939,6.420046,6.420046
"AHI1",6.440182,6.315691,6.354242,6.218338,5.946912,6.171415,5.342427
"AHNAK",10.15758,10.27064,10.63396,10.31548,10.32768,10.25777,10.29272
"AHNAK2",4.494215,4.405312,4.429411,4.149335,4.466354,4.42345,4.405312
"AHR",6.7792685,6.6796215,6.77179,6.5440415,6.479872,6.483537,6.596357
"AHRR",6.530737,6.166148,6.273953,6.342598,6.404229,6.616326,6.460155
"AHSA1",7.501512,7.74964,7.597483,7.764596,7.682004,7.643336,7.676122
"AHSA2P",8.234136,8.292658,8.260537,8.416421,8.407205,8.117184,8.079272
"AHSG",4.441731,4.408364,4.270506,4.314301,4.240688,4.103477,4.123312
"AHSP",9.11526,11.02022,9.010651,10.45872,11.38865,10.6784,10.3583
"AICDA",5.132523,4.876623,5.527486,4.868895,4.812529,5.345887,4.945746
"AIDA",8.2744935,8.90257,7.968586,8.7561515,8.3515385,8.431026,8.6546545
"AIF1",9.446078,9.37387,9.192968,9.701124,9.83582,10.00886,9.586647
"AIF1L",5.208085,5.083485,5.244819,4.92205,5.051648,5.133193,5.051748
"AIFM1",7.26953,7.510496,7.769148,7.336661,7.384108,7.505512,7.404413
"AIFM2",6.359616,5.799219,5.655149,5.400125,5.444259,5.935393,5.612148
"AIFM3",5.504404,5.683269,5.527795,5.493845,5.720053,5.410895,5.389534
"AIG1",6.595985,6.514315,6.415455,6.788702,6.576399,6.406571,6.701305
"AIM2",8.055305,7.658099,7.515405,7.858295,8.300798,8.030474,6.965408
"AIMP1",6.576361,6.836947,6.549587,6.77208,6.768462,6.85043,6.748345
"AIMP2",7.728752,7.888655,7.90617,7.772768,7.840108,7.980262,7.988933
"AIP",7.83496,7.894661,7.932765,8.372113,7.968382,7.963865,8.112891
"AIPL1",5.727342,5.14555,5.64863,5.097646,5.268522,5.437943,5.431534
"AIRE",6.073953,5.875287,6.08361,5.966556,5.767377,6.033731,6.029092
"AJAP1",5.361735,5.277693,5.252602,4.972483,5.035516,5.324213,5.253339
"AJM1",6.6405265,6.952855,6.8001915,6.688729,6.7073785,6.7802695,6.917728
"AJUBA",5.786681,5.39202,5.37151,5.490055,5.250718,5.33425,5.482412
"AK1",7.762439,7.682379,7.246039,7.457601,7.896664,7.434813,7.637722
"AK2",9.0475355,9.363814,9.222964,9.2866435,9.1271955,9.207901,9.363354
"AK2P2",7.20294,7.272309,7.284496,7.034798,7.206097,7.180507,7.034081
"AK3",8.15393,8.56979,8.185072,8.498502,8.223782,8.189462,8.39154
"AK4",6.032074,5.848585,6.151965,5.793645,6.070268,6.231267,6.174578
"AK4P6",5.514833,5.929014,5.800642,5.799576,5.798868,5.872888,6.119562
"AK5",8.023355,8.220273,6.883261,7.823896,7.499357,7.413268,7.745038
"AK6",6.272329,6.45624,6.394286,6.484395,6.547883,6.770172,6.391057
"AK7",3.418464,3.372549,3.563467,3.372549,3.305343,3.210621,3.225708
"AK8",5.682398,5.924748,5.719393,5.483968,5.577735,5.657738,5.719246
"AK9",5.34377766666667,5.56655233333333,5.199327,5.506137,5.34490533333333,5.43215466666667,5.502136
"AKAP1",7.418138,7.468091,7.139514,7.577683,7.061565,7.25552,7.556854
"AKAP10",8.997619,8.788559,8.924604,8.969725,9.030029,8.949727,8.929931
"AKAP11",8.172367,8.427723,8.226211,8.244254,8.106492,8.320262,8.457291
"AKAP12",5.706804,6.251254,6.120788,5.656997,5.69689,5.831353,5.756113
"AKAP13",9.721493,9.619565,10.05605,9.544957,9.825577,9.707287,9.736028
"AKAP14",3.169457,3.24308,3.652968,3.202442,3.139125,3.130011,3.213216
"AKAP3",5.491652,5.498396,5.317076,5.38209,4.827774,5.120667,5.042866
"AKAP4",4.755781,4.549158,4.695543,4.527574,4.529938,4.709233,4.529938
"AKAP5",3.604038,4.024508,4.115647,4.051405,3.918425,3.880706,3.951546
"AKAP6",5.729972,5.684859,5.712175,5.951255,5.381544,5.887094,6.270936
"AKAP7",6.389298,6.34445,6.009963,6.443297,6.574778,6.164299,6.073946
"AKAP8",8.515293,8.63307,8.692562,8.562442,8.545785,8.465375,8.612129
"AKAP8L",9.362107,9.265562,9.096544,9.161867,9.186784,9.217385,9.153741
"AKAP9",8.063853,8.050545,8.087681,7.708205,7.972813,7.92453,8.01382
"AKIP1",6.69425,6.79669,6.898548,7.148947,6.63804,6.778361,6.931575
"AKIRIN1",9.745264,9.644816,9.660814,9.836946,9.65586,9.670491,9.695113
"AKIRIN2",9.947021,9.635515,9.871043,10.04779,10.0235,9.704597,9.857398
"AKNA",9.951066,9.874682,9.914462,9.781817,9.865851,9.851157,9.963264
"AKNAD1",3.629114,3.863991,3.277866,3.569602,3.749024,3.749024,3.901597
"AKR1A1",8.193232,8.649467,8.663055,8.588228,8.294128,8.625838,8.551159
"AKR1B1",10.13842,10.41041,10.17262,10.30593,10.05965,10.0934,10.37141
"AKR1B10",4.366802,4.236738,4.469992,4.352469,4.504995,4.4023,4.398647
"AKR1C1",5.564841,5.578146,5.356684,5.180118,5.621658,5.517849,5.239442
"AKR1C2",5.42398,5.150671,5.650507,5.11344,5.357399,5.232778,5.183339
"AKR1C3",5.133964,5.753859,5.427033,5.508445,5.479736,5.934435,5.242671
"AKR1C4",3.582508,3.575403,3.603355,3.649947,3.760637,3.447533,3.451496
"AKR1C6P",3.884128,3.646534,4.38687,3.793007,3.965809,3.52304,3.879228
"AKR1C8P",4.561832,4.780233,4.254442,4.233608,4.842049,4.201693,4.620148
"AKR1D1",4.1958635,3.762585,3.9470705,3.668601,3.89736,4.012702,3.7773775
"AKR1E2",6.805229,7.576967,6.041031,7.2082,6.782403,6.612326,6.793965
"AKR7A2",8.003572,8.083305,8.001152,8.096214,7.872518,8.253976,8.234193
"AKR7A2P1",5.997145,5.842604,5.742881,5.96463,5.495755,6.128779,5.955102
"AKR7A3",6.953864,6.554994,7.055801,6.921895,6.766426,7.012237,7.010371
"AKR7L",4.325211,4.538672,4.851183,4.6554,4.140535,4.950234,4.612321
"AKT1",10.21005,10.11299,10.13511,10.29761,10.11485,10.112,10.15259
"AKT1S1",7.351893,7.625003,7.108397,7.346135,7.200822,7.499772,7.604009
"AKT2",10.45536,10.31223,10.16658,10.40859,10.41,10.38941,10.51525
"AKT3",7.99355,8.307725,8.002945,8.199516,8.257801,8.100237,8.57317
"AKTIP",8.690871,8.659157,8.045151,8.494687,8.428009,8.46277,8.757288
"ALAD",7.190667,7.417182,7.410629,7.437604,7.408524,7.161775,7.452507
"ALAS1",8.447179,8.403789,8.555788,8.602702,8.512888,8.380745,8.546742
"ALAS2",12.32391,13.09004,11.67891,12.69712,12.85128,12.66587,12.81938
"ALB",3.852859,3.484082,3.908913,3.663946,3.492258,3.570588,3.793068
"ALCAM",7.825663,7.647171,8.073313,7.943427,8.182311,7.840348,7.893897
"ALDH16A1",7.086242,7.374238,7.303936,7.158785,7.059724,7.116484,7.175023
"ALDH18A1",7.038144,7.354819,7.192873,7.064548,7.177383,7.034982,6.971711
"ALDH1A1",7.234937,7.229702,7.286284,6.956305,6.868355,7.351656,7.779109
"ALDH1A2",5.116104,4.953411,5.079579,4.963158,4.89519,4.927646,4.852165
"ALDH1A3",4.973155,4.77149,4.800095,4.807556,4.757617,4.750021,4.677556
"ALDH1B1",6.562982,6.746981,6.596217,6.61946,6.571451,6.649818,6.562302
"ALDH1L1",5.525383,5.409652,5.904368,5.272016,5.851104,5.548157,5.688128
"ALDH1L2",3.856988,3.467131,4.774274,3.763421,3.799061,3.728771,3.656435
"ALDH2",9.735889,9.845855,10.22067,9.559012,9.761039,9.911782,9.628913
"ALDH3A1",5.847156,5.373436,5.531839,5.573137,5.40129,5.515626,5.353784
"ALDH3A2",5.6549445,5.825959,5.7980995,5.7745985,5.8122565,5.8171685,5.915836
"ALDH3B1",8.684475,8.718037,8.76034,8.628732,8.517957,8.607086,8.826826
"ALDH3B2",5.178659,4.910567,5.685683,4.756134,5.075999,5.291551,4.961077
"ALDH4A1",5.509616,5.377313,5.630503,5.38307,5.138947,5.602601,5.200119
"ALDH5A1",7.77905,7.806866,7.203592,7.756974,6.975428,7.601022,7.31191
"ALDH6A1",5.3502225,5.368876,5.400484,5.178236,5.2605575,5.2782985,5.383492
"ALDH7A1",3.244632,3.327576,3.3059415,3.090302,3.2254655,3.27704,3.613546
"ALDH8A1",5.393509,4.89765,4.793002,5.207923,4.845024,4.960983,5.371718
"ALDH9A1",8.857641,8.5718,8.654594,8.93169,8.605844,8.487678,8.762846
"ALDOA",8.612749,8.61995,8.770844,8.691673,8.645748,8.723395,8.811126
"ALDOAP2",6.19583,5.939916,6.090444,6.016438,5.996649,6.10189,6.075069
"ALDOB",4.921656,4.795061,5.378597,4.883829,5.004401,5.140391,4.893406
"ALDOC",8.352908,8.158638,8.42867,8.341558,8.220695,8.120889,8.59239
"ALG1",7.980932,8.224179,8.33716,8.473475,8.100225,8.303004,8.220347
"ALG10",7.4481675,7.5800315,7.526106,7.7371795,7.505546,7.4750225,7.652219
"ALG12",8.195784,8.325706,8.162411,8.399796,8.103398,8.054945,8.504887
"ALG13",7.6391825,7.8459465,7.682119,7.524272,7.7747985,7.7836285,7.833606
"ALG14",5.836407,6.006815,6.427311,6.031646,5.823305,5.820432,5.815688
"ALG1L",4.634092,4.695285,4.764922,4.868215,5.113408,4.79827,4.92678
"ALG2",8.071078,8.253526,8.259741,8.228117,8.142233,7.91875,8.222413
"ALG3",9.422013,9.575674,9.644369,9.466929,9.344686,9.525543,9.799748
"ALG5",7.277905,7.711138,7.574562,7.511873,7.37761,7.446959,7.442531
"ALG6",7.035235,7.153613,6.957469,7.203418,7.1416,7.052705,7.149171
"ALG8",8.912531,9.006304,9.089063,8.877285,8.81609,8.849502,9.115698
"ALG9",8.167359,8.399393,8.433487,8.255209,8.085127,8.171532,8.351153
"ALK",5.323669,4.854736,5.082758,5.126583,5.131176,5.197074,5.032692
"ALKAL1",4.877586,4.597472,5.126968,4.575114,4.792386,5.075152,4.743551
"ALKAL2",6.394084,6.064242,6.333252,6.334869,6.446711,6.309597,6.330754
"ALKBH1",7.549205,8.002351,7.543619,7.902979,7.598608,7.806926,7.860413
"ALKBH2",6.322512,6.65566,6.13565,6.427538,6.092746,6.184146,6.632709
"ALKBH3",7.74164,7.900763,7.780696,7.909565,7.833057,7.699792,7.838117
"ALKBH4",5.996112,5.885767,5.843525,6.150983,5.659133,5.891615,6.23594
"ALKBH5",9.329881,9.530388,9.381924,9.440681,9.510674,9.39361,9.604132
"ALKBH6",7.553573,7.843634,7.435592,7.823234,7.697646,7.629788,7.706847
"ALKBH7",6.045486,6.19418,5.808101,5.968817,5.758107,6.023968,6.335701
"ALKBH8",6.887558,7.169412,6.782872,6.706166,6.907195,6.546833,6.800234
"ALLC",4.195033,4.150568,4.237672,4.109385,3.995901,4.057588,3.920527
"ALMS1",7.796202,7.923524,8.000161,7.646571,7.673069,7.926293,7.87611
"ALMS1P1",5.458531,5.420596,5.386803,5.359391,5.061831,5.759704,5.19189
"ALOX12",6.843853,7.347173,8.003036,7.464804,7.086123,7.246489,7.301108
"ALOX12B",5.217761,5.01052,4.982538,4.884668,4.857619,5.019435,5.089148
"ALOX12P2",5.940578,5.810286,5.954586,5.61867,5.665247,6.046158,5.750351
"ALOX15",8.089737,8.071516,9.167692,8.230452,8.388445,8.202385,8.669074
"ALOX15B",6.237818,6.028779,6.138496,5.764044,5.929591,6.187692,6.128683
"ALOX5",11.63418,11.23685,11.358,11.5325,11.58237,11.47254,11.45409
"ALOX5AP",11.8473,11.89337,12.05111,12.088,12.03435,11.90242,11.97685
"ALOXE3",5.141911,4.704754,5.036935,4.431804,4.957686,5.287946,4.997657
"ALPG",6.005219,5.896084,5.920344,5.277688,5.299702,5.743236,5.401273
"ALPI",6.267795,5.862556,6.041743,5.785739,6.279137,6.004431,6.040361
"ALPK1",10.00534,9.495138,9.776853,9.701274,10.19387,9.753436,9.398126
"ALPK2",4.608052,4.661258,5.091605,5.312403,4.807968,4.824185,4.713765
"ALPK3",5.819047,5.738185,5.73828,5.645297,5.646042,5.463572,5.739028
