,Posttreatment_Quercetin1,Posttreatment_Quercetin2,Posttreatment_Quercetin3,Posttreatment_Quercetin4,Posttreatment_Quercetin5,Posttreatment_Quercetin6,Posttreatment_Quercetin7
ID_REF,GSM192996,GSM1923003,GSM1923009,GSM1923016,GSM1923019,GSM1923023,GSM192997
8086368,4.88065,5.048014,5.041314,5.342144,5.505964,5.483234,5.41712
8179103,12.53434,12.36152,12.39723,12.48445,12.44933,12.40936,12.41733
8030360,8.781426,9.671283,9.354177,9.270675,9.084507,9.075554,9.082197
7988163,5.902491,5.530229,6.174447,6.007387,5.595295,5.251999,6.100577
8002533,5.980623,6.230244,6.309203,5.633605,6.041446,6.096402,5.994042
8024909,8.547672,8.512893,8.685814,8.832569,8.757391,8.673738,8.706469
8157668,2.726985,3.250888,3.178665,2.84965,3.040645,2.99224,3.561566
7992987,9.295632,8.872407,9.125429,9.155691,8.978276,9.008959,9.367569
8115158,11.33358,11.10373,11.5498,11.47107,10.87487,10.74073,11.1909
7959834,10.5781,10.50253,10.58372,10.68221,10.55523,10.40214,10.64585
8019061,8.797071,8.630034,8.923348,8.820749,8.812806,8.700209,8.926384
8057517,6.044007,6.217141,6.070293,6.008953,5.913961,6.321866,6.774179
8088770,6.163206,6.310844,6.195776,6.215741,6.152956,6.166007,6.347611
8158513,7.303726,7.165469,6.87009,7.19662,7.182667,7.081474,7.328285
8105432,12.00183,12.18143,12.07757,12.13512,11.86212,11.63437,12.16203
8028200,6.442883,6.116937,6.299296,5.846009,5.836821,6.030946,6.137485
7924207,4.817812,5.105078,4.66105,5.064215,5.204204,4.841662,4.768274
7945436,7.129853,7.057065,7.162893,7.146966,7.288454,7.13685,7.109139
8024306,5.456053,5.974532,5.606193,5.645274,5.736118,5.956405,5.278837
7932014,4.300414,4.650661,4.541648,4.122334,4.479278,4.45247,4.60326
8021187,3.841599,4.294314,3.771421,3.950776,3.6406,3.995524,4.069045
8135955,7.516378,7.109879,7.37573,7.415136,7.059061,7.397366,7.714766
8069827,3.596778,4.271406,3.968632,4.292634,3.872132,3.887133,3.407064
7927889,9.892137,9.794568,9.721042,9.802462,9.670375,9.647422,9.87065
7935639,8.324349,8.140973,8.402952,8.470801,8.469548,8.316722,8.311543
8016947,5.923768,6.046955,5.981709,6.152012,6.021534,5.918714,6.162874
8088866,3.9694,3.798074,3.795591,3.824869,3.436086,3.529886,3.640063
8037290,5.821683,5.981811,6.015179,6.160821,6.207762,5.941947,5.938632
8084794,9.457643,9.420444,9.540426,9.492101,9.990723,9.395255,9.477861
8155148,6.493095,6.319626,6.497557,6.471885,6.606692,6.597803,6.497689
7924558,7.371838,6.901601,7.162095,7.48226,6.933659,7.221551,7.508015
8050591,5.896221,5.735678,5.876855,5.764692,5.558154,5.69989,5.746508
8122279,4.537663,4.600193,4.406117,4.537663,4.627169,4.537663,4.477472
7918825,11.75626,11.98059,11.65114,11.61373,11.57623,12.07297,11.66398
8106107,7.438984,6.834784,7.426379,7.312613,7.095337,7.25226,7.35416
8072727,1.980702,2.028455,2.044224,1.943029,2.061722,2.018776,2.054084
8049512,10.24184,10.06958,10.03381,10.14822,9.956209,9.974871,10.22295
7947548,2.826256,3.203837,2.891487,2.6311,2.948132,2.625084,2.885629
8077171,8.907948,8.854418,8.961964,9.106599,9.048107,8.732647,8.952997
7989516,9.405274,9.2763,9.221725,9.432905,9.480817,9.490359,9.581709
7940798,10.00858,9.992105,9.981066,10.16011,10.05869,9.975209,10.21487
8113124,4.846821,5.340082,5.114401,5.27173,4.244598,4.499249,5.116989
8079731,2.761358,3.110827,3.050034,2.859373,2.804741,3.183122,3.182288
8104746,4.109646,3.942687,3.966196,3.890313,3.973846,3.950203,3.763163
7906069,5.320604,5.568155,5.468433,5.472142,5.384362,5.545567,5.391172
7918911,7.989627,8.193256,8.037038,7.924939,7.835361,8.309471,8.174942
8018860,4.304143,4.407503,4.266162,4.307693,4.439094,4.426517,4.234521
8023995,6.383362,6.505026,6.439694,6.151738,6.021665,6.282044,6.114798
8127419,5.46285,5.573578,5.203228,4.882663,5.281844,5.46285,4.92233
8122732,6.575143,6.968432,5.983872,6.30916,6.460686,6.815625,6.115054
7944435,7.912418,7.778222,7.842102,7.811467,7.980664,7.620883,7.962167
8091118,4.849912,4.922023,4.894881,5.00844,5.082,4.979134,5.361724
8037166,7.629178,7.393225,7.497173,7.497788,7.201388,7.380846,7.297342
8178749,5.039253,5.417865,5.281113,5.144754,5.493642,5.594053,4.780046
7981098,4.450284,4.686138,4.482306,4.436119,4.386018,4.399238,4.526999
8092501,5.195519,5.2622,5.193103,5.360341,5.115922,5.214062,5.172115
7996064,7.654083,7.359405,7.498882,8.157258,7.659768,7.814435,8.551967
8154914,3.177439,3.439543,3.383053,3.136465,3.245082,3.491669,3.416537
7962893,6.576793,5.845871,6.709003,6.542675,5.494816,5.932213,6.730639
8115346,8.072667,7.880353,8.0373,7.819528,7.909941,7.993196,8.084961
8102006,8.285523,8.229244,8.305453,8.264342,8.349586,8.161567,8.416859
7926936,6.529427,6.260824,5.886387,6.578814,6.058752,6.2381,6.527389
8032127,11.49063,12.10682,11.86604,11.1646,11.61346,12.11281,11.47075
8103745,4.639545,5.597939,4.897877,4.865215,4.985026,4.958161,4.832655
7925056,6.936975,6.492783,6.642639,7.487854,7.05035,6.909494,7.241484
7948332,10.5154,10.21268,10.32218,10.51381,10.22792,10.22097,10.42442
8108620,9.176059,9.436966,8.968216,8.929029,9.138515,8.978996,9.092618
8041696,5.095551,5.295525,5.428429,5.216802,5.334388,5.33499,4.901535
8027566,6.808972,6.76804,6.853307,6.744147,6.805161,6.807202,7.045444
8053360,3.997771,4.249681,3.805179,4.432034,3.836994,3.971763,3.592053
8173005,4.489514,5.016182,4.704116,4.535983,4.497554,4.701901,4.656898
7989146,3.100514,3.371217,3.626511,3.257573,3.61414,3.313327,3.150012
8052698,8.130419,7.915954,7.788582,7.814589,7.89888,7.906723,7.943341
8162920,4.816675,4.886839,4.965121,4.836701,4.824891,5.376918,5.065625
7926609,8.515053,8.142644,8.389904,8.585897,8.249925,8.235988,8.76437
8161499,6.944118,6.834473,6.363647,6.080709,6.449049,6.256155,6.97839
8157605,6.477348,6.96363,6.609866,6.061489,6.531258,7.046819,6.598756
7943530,3.845779,3.946553,4.234717,3.772551,4.056182,3.875482,3.859776
7916926,5.892574,5.958761,5.774953,5.315464,5.968057,5.571523,5.770319
8040270,5.117501,5.189331,5.417734,5.032441,5.519635,5.337246,4.992531
7982028,2.615833,2.589429,2.761002,2.59938,2.710895,2.771316,2.471614
8090577,9.179658,9.034476,8.963707,8.973341,8.977962,8.82981,9.131557
8016562,9.171169,9.255035,9.147536,9.024621,9.049122,9.432691,9.145499
8091037,5.099638,5.737791,5.392387,5.705518,5.485279,5.549858,5.398425
7921936,5.25956,5.712167,5.340409,5.491829,5.348386,5.491222,5.160624
8166072,12.0836,11.91525,11.77673,11.84933,11.76057,11.76634,12.03068
7908595,2.638111,2.988529,2.989672,2.990242,2.850947,3.17556,2.872479
8094719,7.381827,6.710628,6.963538,6.838139,6.563424,6.975018,7.08792
7974920,9.10684,8.945992,9.131375,9.733871,9.243076,8.987,9.746674
8047763,4.912091,4.583128,4.641075,4.804279,4.433123,4.31308,4.328586
8161503,7.652584,7.546306,7.394568,7.257409,7.494711,7.552167,7.596231
8153430,7.919174,7.910734,7.612164,8.193112,8.145033,7.667974,7.655154
8093035,5.709643,5.671556,5.566782,5.295596,5.644116,5.505964,5.369936
8104912,8.247798,8.27881,8.278144,8.087487,8.245255,8.211097,8.222441
7918188,7.433398,7.357488,7.602409,7.457357,7.288403,7.449984,7.856318
8055220,10.99308,11.28464,11.16335,11.19217,11.25959,11.1683,11.20496
8080938,6.419073,6.305934,6.235834,6.067886,6.162655,6.389843,6.140934
7941243,10.39129,10.20091,10.4607,10.40743,10.54564,10.39519,10.37398
7965935,3.601937,3.54359,3.366025,3.581785,3.681115,3.621849,3.519866
8176149,5.908174,5.902049,5.708347,5.985716,5.968255,5.887736,5.290057
7975224,8.53384,8.518047,8.818094,8.409342,8.351607,8.249765,8.543106
8148715,8.914028,8.902577,9.10847,8.911452,8.815996,8.818721,8.966141
7997525,6.768713,6.470732,6.806653,6.683893,6.54881,6.595373,6.705001
8025301,4.811163,4.882047,4.427515,4.866594,4.273728,5.06636,5.388361
8055139,5.354619,5.036,5.137173,5.297998,5.365732,5.283359,4.883928
8113097,8.163026,8.321465,8.576645,8.729877,8.349323,8.285615,8.349453
8032576,10.14802,10.05249,10.12402,9.87069,9.962176,9.940887,10.04602
7980970,9.561302,9.503478,9.747394,9.815306,9.755345,9.551788,9.44063
8155567,4.419522,4.915504,4.302413,4.197299,4.847871,4.54033,4.606142
7922400,7.388057,7.265088,7.355343,7.28729,6.368534,6.991188,7.325763
8076749,7.14336,7.010263,6.9093,7.103569,7.015576,7.026579,6.89617
8061122,4.161993,4.282803,4.273555,4.32348,4.481977,4.341684,4.05928
7977734,6.949952,7.159792,7.235074,7.274156,7.276945,7.109365,7.275069
7974207,6.570266,5.978139,6.460238,6.305041,6.114528,6.233464,6.726438
8065537,6.944013,6.683699,6.438631,7.204315,6.328221,6.358469,6.106146
7947076,4.702589,4.904605,4.696606,4.717306,4.902253,4.988387,4.630354
8018258,5.233634,5.262614,5.51258,5.26299,5.573137,5.39466,5.140857
8072926,8.696825,10.68013,8.69574,8.377434,8.548288,10.29951,8.94665
7965510,9.524382,9.51331,9.783379,9.760069,9.788542,9.762853,9.527191
8072328,5.831207,5.366012,5.316333,5.088203,5.134717,5.202452,5.364884
7898627,5.097287,5.134952,5.033659,5.15442,4.919827,5.292317,4.926763
8045341,4.062188,4.262846,3.830569,3.631742,3.747824,3.705638,3.709145
7981192,8.374298,8.246514,8.373626,8.559715,8.578978,8.318308,8.61799
8154527,6.908595,7.698718,7.139318,7.036163,7.438593,7.280674,7.395541
7978824,6.324794,6.405589,6.2882,6.495245,6.151123,5.971409,6.509439
8163958,4.085058,4.959236,4.399312,4.67766,5.055761,3.962067,3.763342
8174977,4.780258,4.714118,4.704494,4.746794,4.900302,4.738887,4.424032
7919251,8.019932,7.913675,7.992368,8.059337,7.907256,7.931643,8.249014
8084605,4.727693,4.886048,4.983417,4.648784,4.461672,4.98788,4.647705
7966257,5.875155,6.169152,6.226072,6.071182,5.872617,6.345484,5.970013
8065668,7.366741,7.147536,7.261334,7.176213,6.962893,6.95337,7.221286
8154217,8.4467,8.295273,8.388785,8.583357,8.096954,8.505291,8.593733
7905789,10.50151,10.46495,10.44933,10.59835,10.68316,10.42382,10.41749
8119338,5.220345,5.360711,5.406681,5.336343,5.360636,5.568066,5.103971
8006183,9.430192,9.533076,9.614555,9.73601,9.662418,9.040581,9.368048
8163193,3.225988,3.161651,3.173088,3.420083,3.455277,3.243685,3.046201
8133012,7.742822,7.856877,7.838787,7.857504,7.77613,7.819824,7.807014
7934367,8.683859,8.950321,8.792624,8.682234,8.662872,8.958688,8.803337
7898869,6.580827,6.543123,6.560201,6.514115,6.166245,6.329863,6.613729
7975068,8.880424,8.567055,8.814769,8.575224,8.208275,8.582242,8.793364
8155591,6.187613,4.447544,5.681775,4.96748,4.165735,4.406679,4.881382
7980454,7.902253,7.606081,7.680045,7.669105,7.721889,7.700581,8.157015
8172193,3.208409,3.515572,3.422322,3.39225,3.422322,3.545464,3.079685
8172379,6.654126,6.401047,6.286553,5.958574,6.286084,6.217545,6.384926
8087874,10.19901,10.09739,10.17704,10.1918,10.12167,9.967268,10.18158
8152988,10.63385,10.46829,10.59078,10.61816,10.71146,10.58679,10.70663
7986665,8.663601,8.528266,8.721284,8.696363,8.575848,8.560671,8.650781
8017148,3.270855,2.805707,3.005096,3.168672,3.071718,2.82893,3.397906
8031489,6.42645,6.906602,6.692149,6.680291,6.800216,6.720414,6.238944
8067812,6.047822,6.634123,6.422395,6.430433,6.530189,6.597857,5.983037
7913385,8.045155,9.580351,7.369053,6.065549,5.681644,10.61018,5.625218
8144705,4.58379,4.952601,4.586366,4.958125,4.659152,4.889597,4.513412
8069085,6.951767,6.861208,6.982637,7.084483,7.05722,7.203297,7.01522
8014033,2.55782,2.806914,2.717598,2.82308,2.757166,2.662697,2.787191
8038824,9.362489,8.977778,9.212251,8.86435,9.219754,9.168419,9.330681
8037640,6.164384,6.04179,6.429193,6.534998,6.273567,6.212037,6.188527
7924956,7.902544,8.489661,8.169034,7.666607,7.77694,8.622051,7.883438
7924463,11.27964,11.55458,11.77926,11.89569,11.50911,11.60282,11.72132
7902269,10.59797,10.40442,10.45664,10.43643,10.49358,10.34945,10.5577
8112668,7.444326,7.385487,7.201005,6.805197,6.991192,6.812371,7.034935
8051061,5.907979,6.252216,6.051706,6.010538,5.937498,5.932832,5.881175
8161938,5.978127,5.949824,5.674978,5.73698,5.915745,5.321345,5.492624
8004081,7.217683,6.76149,6.952945,7.248912,6.188025,6.806759,7.259678
7961546,6.314533,5.44922,6.647114,5.383075,5.770638,5.399723,5.590855
7943795,5.515537,5.526252,5.427761,5.435684,5.388765,5.43251,5.166425
8108378,8.883272,8.689323,8.881214,8.849641,8.561172,8.89275,8.873393
8167103,7.670074,7.968728,7.981737,7.992077,7.655292,7.984477,8.006526
7937485,10.05067,10.9092,10.21021,9.841471,10.02439,11.24986,10.01356
8008723,5.03793,5.228765,5.036258,4.882828,5.056871,4.883786,4.380081
8034401,8.097,7.873352,7.724771,7.947603,7.547152,7.794565,8.125555
8042501,6.017087,5.344446,5.407531,5.764069,4.93507,5.734982,5.882546
7994252,5.080236,5.244431,5.072759,5.23121,4.864563,5.271647,4.72366
8048518,5.672355,6.176703,5.961676,5.914052,5.852813,5.919476,5.759708
7948312,2.909033,3.016112,2.647107,2.725863,3.30294,3.174891,2.708703
8165864,2.765322,2.873916,2.861633,2.617815,2.758127,2.654029,2.737437
8085233,8.192394,8.155739,8.319326,8.125841,8.125408,8.095085,8.243712
8078386,7.232229,7.074672,6.892921,7.387132,7.182382,7.060361,7.421894
8113689,3.164118,3.8997,3.520484,3.172364,3.544184,3.478438,3.519674
8131205,5.597692,5.604165,5.483004,5.543672,5.607421,5.246517,5.543672
7931187,8.793089,8.553539,8.751136,9.001657,8.729573,8.7239,8.944231
8021683,2.300666,2.599249,2.482665,2.43869,2.623129,2.438498,2.520973
7941707,8.548289,8.290387,8.469579,8.775175,8.491306,8.473143,8.573156
8114845,4.444655,4.500982,4.524153,4.394185,4.191597,4.524153,4.416771
8040413,2.526696,2.56879,2.56879,2.446154,2.616211,2.541745,2.491494
8130660,6.394132,6.258002,6.671898,6.648691,6.401105,5.639935,5.000295
8145611,5.156507,5.083362,5.317906,5.132098,5.093391,5.234737,5.889111
7936062,5.227015,5.466773,5.31176,5.851377,5.892371,5.737097,5.363158
7937112,4.635204,4.692645,4.453413,4.472883,4.570787,4.238513,4.013754
8120378,7.444598,7.711659,7.662879,7.204812,6.764797,7.787242,7.461471
8174494,2.005986,1.757579,3.014465,1.73439,1.684893,1.75995,1.688068
7948902,7.242824,8.08617,7.976032,7.8874,7.29735,6.708648,7.468435
8056039,4.13071,4.646386,4.298766,4.407657,4.273248,4.261703,4.403064
8121251,3.395104,3.698854,3.571776,3.227917,3.475623,3.39719,3.186644
8041640,5.69079,6.028811,6.090814,5.853094,6.473422,5.876935,6.465755
8161986,4.829931,4.861934,4.758708,4.817352,4.551751,4.982462,4.955186
8067818,4.806396,5.186896,4.350575,4.923615,4.744763,5.225313,4.76791
7925755,5.925086,5.357948,6.035917,5.522024,5.284985,4.527701,5.053539
7982036,1.87392,2.132877,2.004613,1.969684,2.026997,1.929243,2.001678
8023121,4.599403,4.719443,5.039644,4.865181,5.063681,4.508569,4.440087
8024331,5.711919,6.059852,5.840432,5.871644,5.974772,5.974772,5.706348
7960728,9.686399,10.07057,10.19294,10.11677,9.91931,9.236426,9.595428
8031097,9.575098,9.864798,9.598634,9.574848,9.547501,9.757845,9.581708
8113350,2.058277,2.069999,2.091078,2.007025,1.973536,2.060964,1.92226
8162247,7.707987,7.387832,7.576204,7.613768,7.617516,7.736558,7.365583
7937961,3.611529,4.285633,3.653559,3.989628,4.065494,3.794394,3.544733
8080121,7.930346,8.031731,8.004849,8.052074,8.009768,7.901312,7.937049
8058486,7.099124,6.916947,7.059497,6.944966,6.723531,7.025186,6.855864
8131550,4.296432,4.463954,3.99381,4.282929,4.050747,4.531127,4.227236
8062908,11.01182,10.89306,11.00285,11.12364,10.97621,10.95834,11.08673
7904106,5.730246,5.755183,5.626524,5.826504,5.938416,5.307128,5.57997
8026587,4.491659,5.24773,4.762866,5.154752,4.900744,5.005297,4.841426
7974316,4.215222,4.847232,4.669458,4.410138,4.629747,4.499663,4.428015
7998898,4.203461,4.482301,4.31566,4.587532,4.616055,4.32248,3.977255
8152606,9.410094,9.286747,9.358865,9.377168,9.481957,9.270525,9.406599
8083652,5.400376,5.397266,5.439176,4.975965,5.241046,5.249841,5.980899
7988537,6.434453,5.876009,6.00771,6.230594,5.549281,5.650045,6.622894
8095159,8.06802,7.872205,8.102425,8.186743,8.244826,8.023388,8.406838
8026520,9.481038,9.535602,9.610433,9.597019,9.393358,9.456708,9.751358
8134678,2.857091,2.888104,3.314848,3.000243,2.750409,2.8392,2.651368
8009662,4.831599,5.227606,4.684202,4.831908,4.852463,5.153295,4.802574
8097116,7.649567,7.402238,7.650295,7.801871,7.542386,7.747908,7.484533
8047852,2.767429,2.826774,2.634285,2.691731,2.805398,2.968156,2.564487
7962181,2.274316,2.372907,2.306424,2.323591,2.368018,2.375213,2.331696
8144951,7.464487,7.552205,7.142412,7.096432,7.256338,7.263022,6.768526
8067521,6.543047,6.658664,6.411071,6.541353,6.645217,6.69923,6.100612
8112176,5.830125,6.871204,6.517457,6.404843,6.819773,6.223535,6.47355
8098344,3.864895,3.739452,3.628075,3.817734,3.955283,4.071379,3.724758
8074701,4.685808,4.903915,4.875791,4.764122,5.046667,4.890117,4.595532
8055404,5.378583,6.043534,6.040471,5.78411,5.979062,5.653284,5.348934
8111253,3.340135,3.644637,3.348583,3.487514,3.414719,3.424865,3.408931
7941822,8.680458,8.552493,8.971676,8.8299,8.852703,8.639851,8.919165
7955943,6.610955,6.321727,6.772588,6.886527,7.062304,6.331687,6.958735
7999965,4.725069,5.097744,4.689353,4.705884,4.724258,4.942912,4.688631
8028908,6.63596,6.758307,6.692692,6.86281,6.568465,6.879391,7.001591
8030416,6.75631,6.832301,6.787367,6.995662,6.814531,7.005153,6.62047
8151421,4.315707,4.433548,4.373457,4.492025,4.185291,4.379045,4.573462
8064500,2.096718,2.31504,2.301523,2.075907,2.266909,2.478369,2.336136
7907079,9.707893,9.314421,9.550053,9.699972,9.584035,9.409432,9.436451
8080853,5.208608,5.602008,5.311728,5.414862,5.382442,5.27484,5.468394
7897995,3.585643,3.115807,3.486069,3.515466,3.601382,3.34955,3.620902
8154225,7.20156,7.289729,7.2232,6.810677,7.000436,7.328323,7.126087
8021995,3.075366,2.756621,2.681068,2.883408,2.816838,3.069889,2.892154
8059985,5.237021,5.544191,5.091707,4.988176,5.202475,4.902854,5.102008
8073943,7.817961,7.665633,7.877278,7.788204,7.597018,7.578696,7.803349
8162884,4.896694,5.195449,4.702198,4.676084,4.928703,5.013466,4.893795
8104392,3.367313,3.765029,3.449241,3.438521,3.527143,3.425793,3.089722
8039842,8.436515,7.89003,8.533987,8.453035,7.664727,8.727625,7.547352
8103411,4.44626,5.001118,4.633816,4.211743,4.151775,4.762489,4.042996
7975989,8.539974,8.442605,8.60545,8.980806,8.206174,7.989759,8.597237
8139810,3.133226,3.422322,3.44933,3.396831,3.587159,3.34673,3.422322
8084889,4.527963,4.474169,4.797808,5.03371,4.475433,4.344812,4.331145
7996468,5.249775,5.626126,5.450769,5.516522,5.696551,5.5722,5.169548
7927669,7.753304,7.343493,7.684135,7.426067,7.654448,7.629325,8.080673
8053775,7.241839,6.884926,7.174411,7.158769,6.433614,6.837622,7.165431
8056693,6.949901,6.713876,6.711906,6.820805,6.684784,6.400932,7.249585
8089082,5.477401,5.188648,5.520454,4.913514,5.66399,5.292637,5.443321
8065555,3.803656,3.723541,4.037159,4.032983,4.015945,3.729175,3.567373
8152812,5.68144,5.380059,5.454972,5.736495,5.653535,5.391473,5.851371
8085967,4.785159,5.418828,5.217202,5.199481,5.456672,5.302376,4.972068
7904755,9.477788,9.235723,9.472358,9.522888,9.297461,9.23989,9.517649
8179648,6.422076,6.466594,6.466594,6.319505,6.502009,6.527183,6.628888
8053646,2.367381,2.478892,2.490397,2.265203,2.330345,2.252854,2.355025
8178199,12.34406,11.10311,11.66852,11.18219,11.24393,11.50684,11.18606
8097120,2.977737,3.090909,2.951762,2.870716,3.041099,3.04493,3.097031
8116573,4.33756,4.462203,4.14433,4.344761,4.26885,4.235597,4.210674
8058666,2.964978,2.44934,2.753221,2.49673,2.415043,2.352332,2.455279
7972546,6.088587,5.97652,5.75552,5.613967,5.477584,5.479444,5.811453
8177344,4.667539,5.008524,4.781095,4.547297,4.670854,5.014948,4.611462
7930413,6.990847,6.74889,7.157754,7.194397,7.314269,7.302696,7.177405
8105179,2.93998,3.154044,3.004073,3.36752,3.482479,3.437584,2.798255
8080896,7.86452,7.535533,7.701971,7.751647,7.770768,7.321315,7.943993
7991668,5.929542,5.573276,5.813987,5.729567,5.758748,5.630091,5.790874
8172800,3.587121,3.939333,3.783266,3.984878,3.974519,3.697007,3.37816
8061227,6.289026,6.95661,6.387715,5.977569,6.428105,5.79628,6.380566
7951853,4.793599,4.955805,4.804307,5.220654,4.937608,5.04794,4.741031
8049702,6.638691,6.571886,6.704082,6.698217,6.631638,6.680784,6.662721
8067942,5.498182,5.477967,5.500914,4.991583,4.960298,5.471752,4.938383
8061154,6.655136,6.370549,6.473258,6.643044,6.712237,6.625115,6.713516
8107162,5.076593,5.151248,5.501549,4.812718,4.920316,5.051421,5.072094
7906898,4.889171,5.615229,4.639956,4.870667,4.712493,4.87104,4.784173
8128034,9.900175,9.805765,9.922227,9.946738,10.02799,10.00294,10.03449
8009353,10.38291,10.18492,10.28222,10.42216,10.10713,10.26128,10.5211
8055284,7.198999,6.913761,7.153721,7.077637,7.398391,7.709137,6.953877
8037594,6.644658,7.137423,6.824447,6.844628,7.088098,6.790423,7.002206
8003193,5.6124,5.586085,5.6758,5.734677,5.664773,5.770599,5.170533
8013358,2.129194,2.193099,2.193099,2.147881,2.182864,2.279427,2.138939
7899955,8.649728,8.663071,8.62293,8.838551,8.561901,8.915173,7.770201
8038213,4.003407,4.43069,4.417974,3.891339,4.151793,4.342812,4.452562
8124008,7.023622,7.306359,6.907415,6.843192,6.416953,7.190134,7.215391
7994813,5.314784,5.461235,5.476503,5.420405,5.476503,4.93784,5.340531
8151532,2.555397,2.886226,2.670812,2.710585,2.567165,2.710585,2.707336
8104592,4.8396,5.229314,5.027575,4.92792,5.129492,5.059754,4.703313
7953763,5.327561,5.819933,5.446527,5.559615,5.862582,5.631666,5.508251
8123332,4.880508,5.045919,5.171713,4.818475,4.875546,4.98657,4.921893
8046530,4.707498,5.136283,4.352191,4.782405,4.683305,4.600655,4.547974
7983890,6.089659,6.52106,5.692696,5.78608,6.083127,5.996959,6.451888
8161384,6.134303,4.403075,5.854572,5.161871,3.835114,4.78001,5.007086
8148692,5.008956,5.254072,4.866308,4.834417,4.850403,5.008956,4.690016
8125850,9.419324,9.36964,9.287984,9.332225,9.339786,9.31295,9.542123
8078962,9.214012,10.02767,8.904119,8.950232,9.09609,10.43667,9.080585
8161482,3.40539,3.678482,3.361791,3.300338,3.403607,3.295749,3.473139
7970413,9.842962,9.586054,9.844578,9.739381,9.711302,9.737879,9.836918
8155503,5.596103,5.652578,5.668269,5.497611,5.758015,5.275782,5.959828
8150014,8.535724,8.16055,8.325453,8.202334,8.353127,8.167568,8.503038
8107518,6.77783,5.952461,6.342136,6.183251,5.497425,6.007383,6.140532
8151471,5.493121,5.230779,5.510184,5.478081,5.424427,5.232656,5.817868
7937959,3.179326,3.421875,3.400524,3.273056,3.226533,3.438948,3.220083
8155942,6.482983,6.602363,6.378591,6.476208,6.294657,6.505606,6.089833
7901253,4.429338,4.498973,4.667579,4.721425,4.521851,4.719917,4.571662
8127660,5.669689,5.819007,5.854478,6.246638,6.00441,5.541754,5.361919
8083709,8.140826,7.873038,7.873997,7.916924,7.850788,8.019986,8.159393
7908409,11.32722,11.36118,11.5525,11.60319,11.49601,11.39454,11.48116
8036989,5.709862,6.247745,6.111929,6.129551,6.185038,6.006559,5.755286
7947934,8.447129,8.500834,8.543463,8.525381,8.366911,8.530447,8.598217
7947396,7.320817,7.10731,7.151594,7.095171,6.92728,7.280848,7.40944
7991598,6.645706,6.49018,6.659013,6.858808,6.458054,6.48681,6.936003
8020760,6.015352,6.244931,6.333139,6.400295,6.131308,6.418694,5.801487
8047248,6.592852,6.466622,5.852767,5.546856,6.546216,6.026972,5.932958
8024356,6.623118,6.660369,6.713994,6.757371,6.789021,6.783431,6.570723
7930954,5.067195,5.057258,5.322942,4.806091,4.80113,5.499316,5.158715
8135037,3.450982,3.704118,3.361166,3.261914,3.39861,3.245771,3.277891
8041179,8.102417,7.692433,8.151025,8.337374,8.131655,8.067283,8.425745
7939005,4.78054,5.064242,4.826021,5.181062,4.9824,4.987051,4.633433
7977077,9.682812,10.1507,9.56111,9.4443,9.484169,10.06672,9.799106
8014160,4.804161,5.245638,5.181305,5.172539,5.133556,5.313353,4.716353
8001064,3.742101,3.542565,4.020909,3.683393,4.054363,3.600429,3.470122
8176076,7.737394,7.63335,7.732723,7.542068,7.38336,7.461594,7.602809
8075728,10.93843,10.69451,10.70698,11.05077,10.87486,10.74546,10.99337
7962212,6.415932,6.063217,6.040907,5.685619,6.433465,6.117207,6.70936
8149835,6.314606,5.803281,6.160783,5.562072,6.247813,5.821798,6.395468
8141829,10.74623,10.38847,10.4758,10.57344,10.46075,10.48665,10.53903
7991465,4.675078,4.74447,4.645096,4.939255,4.926962,5.069757,4.700175
7904203,3.095726,3.474821,3.300849,3.309136,3.446012,3.320159,3.309466
8042519,8.143106,7.605725,7.90105,7.995165,7.705372,7.858204,8.064027
8158177,7.321102,7.619106,7.517752,7.281368,7.501047,7.196182,7.300373
8094136,4.510139,4.81112,4.438241,4.87111,5.141891,4.891728,4.76678
7969300,4.122314,4.404984,4.425928,4.311208,4.203667,4.213456,4.253239
8108006,6.020915,6.149411,6.083496,6.380909,6.146459,6.611133,6.231494
8050565,10.58188,10.48105,10.51443,10.5048,10.44684,10.43904,10.50241
8029507,6.095442,6.351282,6.393929,6.192394,6.976442,6.371381,6.297674
7950955,3.67646,3.773566,3.901402,3.773566,3.845504,4.260106,3.645778
8125204,8.740521,8.909062,8.694809,8.500405,8.757251,8.768787,8.825697
7973924,8.625764,8.5864,8.18407,8.904983,8.66912,8.221974,8.424904
7996117,5.127829,5.426676,5.548718,5.555851,5.406869,5.302977,5.561748
7901447,10.26324,9.878366,10.09006,10.02242,9.953457,9.844997,10.23178
8002283,5.712717,5.305057,5.704242,5.684513,5.147004,5.617388,5.717645
8159283,5.524137,5.540053,5.255084,5.303505,5.378871,5.308993,5.170104
7930915,6.035051,5.809284,5.798625,5.820681,5.908564,5.910013,5.971306
7922174,8.416759,8.934958,8.876847,8.840663,9.396549,9.139145,9.092102
8105146,4.15653,4.466706,4.442843,4.389881,4.345443,4.476411,4.138927
7925003,9.284069,9.093147,9.316531,9.412172,8.808989,9.185722,9.504191
8004195,5.507683,5.997455,5.694991,5.863287,5.982439,6.253352,5.729375
8003722,6.385221,6.19341,6.696549,6.669589,6.535395,6.496628,6.970448
8023757,9.831506,9.839389,9.516111,9.904924,9.102191,9.961809,9.86797
8064007,9.325717,9.541668,9.355896,9.281441,9.253403,9.939906,9.355896
