"","preEGCG_Means","Post_EGCG_Means","Post_EGCG_Quercentin_Means","MI_Male_Means","HealthyMale_Means"
"CKS2",6.26080078571429,6.05850728571429,6.46512171428571,5.348180148,5.48210791616667
"CLASP1",9.64936507142857,9.61034885714286,9.703426,7.32865584716667,7.42314030333333
"CLASP2",8.65792471428571,8.70728257142857,8.722247,6.17434532216667,6.244510986
"CLASRP",7.03188914285714,6.89178214285714,6.88752785714286,6.38752558766667,6.34576168883333
"CLC",10.9983974285714,11.16779,10.7665497142857,6.5672444275,6.15549581983333
"CLCA1",4.07116521428571,4.12063657142857,4.12266642857143,2.69899482683333,2.65782522366667
"CLCA2",3.1344,3.23700757142857,3.220765,2.49852113383333,2.45787882933333
"CLCA3P",3.04841792857143,3.155488,3.19247328571429,2.45691864916667,2.4561752835
"CLCA4",3.25288742857143,3.29008671428571,3.26878628571429,2.51634693266667,2.50140978616667
"CLCC1",8.34847721428571,8.36490671428571,8.354799,7.010710004,7.17543004066667
"CLCF1",6.84931964285714,6.84444942857143,6.77581671428571,6.02270657483333,6.09482431833333
"CLCN1",5.18703871428571,5.14718942857143,5.16820771428571,4.28398693533333,4.21868991933333
"CLCN2",5.86978542857143,5.86206471428571,5.86720757142857,5.263174018,5.2627858345
"CLCN3",8.273334,8.21932342857143,8.370346,7.01957193116667,7.03870361183333
"CLCN4",6.253336,6.07166214285714,6.26333514285714,5.59845384133333,5.483988027
"CLCN5",6.28345021428571,6.20364042857143,6.25774257142857,4.99979998266667,4.9240323035
"CLCN6",8.49392657142857,8.38188285714286,8.38131214285714,6.76105862133333,6.57650249383333
"CLCN7",8.31968157142857,8.21435771428571,8.26782457142857,6.81008371116667,6.70468234533333
"CLCNKA",5.151231,5.10325285714286,5.182909,4.87581154433333,4.78855165833333
"CLCNKB",4.4615995,4.49174357142857,4.53437271428571,4.89463811416667,4.812455403
"CLDN1",4.23945185714286,4.28656214285714,4.378469,3.52279678366667,3.46403201333333
"CLDN10",4.35968128571429,4.47021928571429,4.28694742857143,2.809245059,2.76206743716667
"CLDN11",5.90637664285714,6.00847642857143,5.90958214285714,3.86052825966667,3.81572128283333
"CLDN12",5.84898792857143,5.78976085714286,5.85958571428571,3.2077872655,3.18498055516667
"CLDN14",4.22063235714286,4.28436942857143,4.30439257142857,5.93560900633333,5.85037665783333
"CLDN15",7.61829428571429,7.45454442857143,7.551889,5.60881249216667,5.626710769
"CLDN16",4.58473128571429,4.50570642857143,4.52917057142857,3.541917299,3.51939694
"CLDN17",4.04085585714286,4.09301871428571,4.06449571428571,2.66567669216667,2.66486130683333
"CLDN18",5.05448407142857,5.17750671428571,5.052486,4.135635727,4.09870728683333
"CLDN19",6.46571092857143,6.49593257142857,6.37189185714286,4.84560987266667,4.791271686
"CLDN2",4.34868421428571,4.40516928571429,4.53176614285714,3.25126472483333,3.16695287
"CLDN20",3.79757657142857,3.99866557142857,3.82233328571429,2.8463384405,2.74599189983333
"CLDN22",3.21269792857143,3.19585142857143,3.30608714285714,2.42308961983333,2.3491098925
"CLDN23",5.86981828571429,5.88063028571429,5.88507328571429,3.952947064,3.84701475716667
"CLDN24",3.1153945,3.05864514285714,3.055329,3.90809283783333,3.913953178
"CLDN3",6.19662435714286,6.18025014285714,5.97251157142857,6.23223853433333,6.09401023183333
"CLDN4",4.07882828571429,4.15633071428571,4.03180742857143,4.24872645466667,4.19408549333333
"CLDN5",6.64061085714286,6.66872057142857,6.52170257142857,5.804627362,5.69640658433333
"CLDN6",4.377173,4.21144685714286,4.35782057142857,4.54277949616667,4.53087132683333
"CLDN7",5.75830514285714,5.75772557142857,5.724666,4.7839135145,4.7058549415
"CLDN8",3.12799364285714,3.24578157142857,3.18818328571429,2.47508018716667,2.45271341
"CLDN9",7.09002528571429,6.99155214285714,6.90614457142857,5.64944858016667,5.66274198933333
"CLDND1",9.9147225,9.94280585714286,9.907016,8.64403640933333,8.68129214883333
"CLDND2",6.74707942857143,6.798647,6.84504242857143,6.18471003666667,6.19879553983333
"CLEC10A",5.96096121428571,5.88806142857143,5.90272271428571,6.57413549916667,6.33244384183333
"CLEC11A",5.98838564285714,5.95866628571429,5.87196285714286,5.8906642125,5.70381918116667
"CLEC12A",9.06332357142857,8.98549042857143,9.34073528571428,8.40370563833333,7.9248772985
"CLEC12B",6.92156492857143,6.944501,7.12833857142857,5.4879524465,5.17274233383333
"CLEC14A",4.61698957142857,4.76413885714286,4.69164328571429,4.721533402,4.61949825066667
"CLEC16A",9.989967,9.91471171428571,9.97483971428571,6.76062086466667,6.75403054466667
"CLEC17A",7.90137707142857,7.95199242857143,7.80842942857143,5.0598035275,5.167938572
"CLEC18A",6.00771611904762,5.88957257142857,5.9309599047619,5.025916158,4.96935610916667
"CLEC19A",5.34416171428571,5.33888971428571,5.21554157142857,3.74010722983333,3.67841307333333
"CLEC1A",5.96356528571429,5.87205757142857,6.110434,4.01638883566667,3.926037542
"CLEC1B",6.19775035714286,6.08621885714286,6.215797,4.61400545416667,4.67120105483333
"CLEC2A",3.25667442857143,3.27697157142857,3.24018557142857,2.748024205,2.73071076466667
"CLEC2B",8.43081592857143,8.49553128571429,8.63270014285714,7.7728563765,7.9068951545
"CLEC2D",9.52701292857143,9.58688485714286,9.66275042857143,8.80211374216667,9.21475086283333
"CLEC3A",3.64523607142857,3.68607242857143,3.58622957142857,2.78770540933333,2.7479965785
"CLEC4A",8.68801521428571,8.68899328571429,8.89608014285714,7.94640292216667,7.6105757395
"CLEC4C",6.591398,6.28194214285714,6.74466457142857,4.59052108666667,4.615146055
"CLEC4D",7.51538242857143,7.49259471428571,7.80764357142857,7.83625761383333,7.0251601935
"CLEC4E",9.35887185714286,9.43242357142857,9.341245,8.43083420483333,7.96794790416667
"CLEC4F",5.78254671428571,5.85184485714286,5.61629171428571,4.5793347335,4.594674767
"CLEC4G",6.58570921428571,6.58829585714286,6.63064057142857,6.41793174283333,6.40493551233333
"CLEC4GP1",6.17142942857143,6.16474,6.09140671428571,6.36739385966667,6.30412525466667
"CLEC4M",4.755153,4.80776071428571,4.68874428571429,4.00807388283333,4.007999957
"CLEC5A",5.54473014285714,5.25091657142857,5.67194385714286,5.226421624,5.040699179
"CLEC6A",7.13617228571429,7.07568728571429,7.15132628571429,5.511327283,5.00914630766667
"CLEC7A",9.52326307142857,9.60484357142857,9.64396114285714,9.3177874245,8.88050158483333
"CLEC9A",5.96255185714286,5.94019514285714,6.09955214285714,3.07477805383333,3.02362762283333
"CLECL1",4.75048271428571,4.87763014285714,4.67352971428571,4.15679685416667,4.24724815033333
"CLGN",3.60916971428571,3.660797,3.60007157142857,2.59477647583333,2.55252183516667
"CLHC1",4.50569485714286,4.54663785714286,4.87171657142857,3.5334082405,3.67653462033333
"CLIC1",10.5855233333333,10.6194133333333,10.6191333333333,8.83386807016667,8.58308551838095
"CLIC2",6.61171021428571,6.17968528571429,6.786303,5.16062599016667,5.14789751783333
"CLIC3",6.53855028571429,6.61148957142857,6.52371585714286,6.03088099016667,6.17337728616667
"CLIC4",8.83847257142857,8.88728485714286,8.97011685714286,6.81287192116667,6.68865509683333
"CLIC5",5.69800164285714,5.83014371428571,5.66984928571429,4.18491537983333,4.18752480783333
"CLIC6",4.53998214285714,4.48357,4.404118,3.488231641,3.49759148316667
"CLINT1",10.41773,10.5264357142857,10.3922214285714,8.632938053,8.7037686885
"CLIP1",8.94800578571429,8.94086971428571,8.99591614285714,7.47196094816667,7.4357261715
"CLIP2",6.599539,6.54739742857143,6.592594,5.84188305983333,5.72784603333333
"CLIP3",6.1680285,6.11914442857143,6.12114342857143,4.990027927,4.98929138083333
"CLIP4",8.01208071428571,8.04307414285714,8.12970457142857,6.499908222,6.60539167933333
"CLK1",9.90789457142857,9.89033242857143,9.95649571428571,8.61690271666667,8.86061016316667
"CLK2",9.46215535714286,9.484705,9.40159028571428,7.6385695695,7.74677865633333
"CLK3",9.19545607142857,9.11480085714286,9.23674128571429,7.7558231105,7.8147338485
"CLK4",8.21520857142857,8.23961921428571,8.23109221428571,6.95407476783333,7.21913469883333
"CLLU1",2.96145885714286,2.88699842857143,2.89375528571429,2.48153650433333,2.435076638
"CLLU1OS",3.77732457142857,3.97995614285714,3.83381957142857,3.189031891,3.20391537566667
"CLMN",8.07662471428571,7.98189857142857,7.97191714285714,6.6425149575,6.3416530195
"CLMP",4.99581428571429,5.02281142857143,4.99431014285714,3.865071006,3.83143185766667
"CLN3",8.14157642857143,8.11986442857143,8.09243242857143,7.34630056516667,7.28956147266667
"CLN5",7.34456807142857,7.34282071428571,7.32839242857143,5.47985940716667,5.48247277566667
"CLN6",8.50378657142857,8.57962014285714,8.315861,6.75094363783333,6.60163085683333
"CLN8",7.83827703571429,7.74465335714286,7.62104242857143,5.712683252,5.64339386166667
"CLNK",5.08672207142857,5.23426128571429,5.04213471428571,3.19077579433333,3.13526877183333
"CLNS1A",8.91052464285714,9.02827528571428,8.964464,7.224324143,7.229146719
"CLOCK",7.07464357142857,7.021257,7.16670028571429,6.91601901466667,7.00352987716667
"CLP1",6.81812214285714,6.69482671428571,6.76614457142857,5.210593083,5.11405499116667
"CLPB",7.82700878571429,7.78900714285714,7.79482928571429,6.38838226933333,6.11620760816667
"CLPP",7.80359592857143,7.83656714285714,7.72980785714286,7.2036475175,7.21132152966667
"CLPS",5.38047142857143,5.34418471428571,5.367117,4.81528458033333,4.85802248966667
"CLPSL2",5.3302385,5.28156542857143,5.20730742857143,5.55263409383333,5.47414156883333
"CLPTM1",9.97206821428571,9.93924614285714,9.97280985714286,8.4100207225,8.34247454716667
"CLPTM1L",8.3496,8.31147128571429,8.34522085714286,6.86178171566667,6.88615686933333
"CLPX",8.26494614285714,8.19385471428571,8.39439357142857,7.31161174766667,7.40662524616667
"CLRN1",3.71118378571429,3.58788957142857,3.69100385714286,2.93304504066667,2.88828369883333
"CLRN2",4.7239975,4.76308042857143,4.70961414285714,5.33001796316667,5.30768294066667
"CLRN3",3.62283614285714,3.72362871428571,3.45123742857143,3.15818263783333,3.0993103455
"CLSPN",4.37762321428571,4.30141164285714,4.29208757142857,3.46876027833333,3.46043299683333
"CLSTN1",7.79003992857143,7.68250814285714,7.76683385714286,7.72170548766667,7.849965383
"CLSTN2",4.83637978571429,4.866498,4.79070414285714,4.1176022805,4.0713583655
"CLSTN3",7.4505545,7.18786314285714,7.58319314285714,6.72453886116667,6.94628734133333
"CLTA",8.65527414285714,8.70972371428572,8.63293171428571,6.59243852016667,6.5751843145
"CLTB",8.31787614285714,8.343732,8.35289928571429,6.5489503565,6.46818435366667
"CLTC",9.94218135714286,9.85672671428572,10.0081815714286,8.266993637,8.20324021366667
"CLTCL1",6.59759064285714,6.38929785714286,6.50389357142857,5.05487127333333,4.87741459433333
"CLU",9.33232228571429,9.29111214285714,9.42234971428571,6.777945245,6.629241061
"CLUAP1",6.42850228571429,6.40215342857143,6.40552357142857,5.79121827916667,5.920241976
"CLUH",6.9911895,6.92123414285714,6.93891385714286,6.06563938833333,6.1235626375
"CLUHP3",7.74067342857143,7.66462714285714,7.81336571428571,6.18801274783333,6.25986368816667
"CLUL1",3.89050907142857,3.83240785714286,3.85719228571429,3.54409656266667,3.50894828216667
"CLVS1",4.6279015,4.718013,4.568599,2.9019677615,2.841254263
"CLVS2",4.03705657142857,4.02293614285714,3.98300228571429,3.22266690766667,3.19377726483333
"CLYBL",7.22883242857143,7.472387,7.18303685714286,5.7593831765,5.991490045
"CMA1",4.31844628571429,4.45125142857143,4.19159757142857,3.25398342816667,3.23604246316667
"CMAHP",7.62547407142857,7.75618214285714,7.68569285714286,5.633418258,5.80279293616667
"CMAS",7.57343585714286,7.45623057142857,7.79176014285714,6.45345467266667,6.47036506083333
"CMBL",6.12999378571429,6.192188,6.43843228571429,3.33341103166667,3.25129507133333
"CMC1",6.39889485714286,6.40621428571429,6.50156714285714,5.00870094566667,5.24923289783333
"CMC2",8.13280692857143,8.11948614285714,8.30078485714286,6.7124329045,6.76947439566667
"CMIP",10.1285120714286,9.99600114285714,10.116332,8.14647879383333,8.02239712783333
"CMKLR1",7.545452,7.39155371428571,7.68038842857143,6.01501513766667,6.47610759316667
"CMPK1",8.919513,8.94756671428572,8.90484728571429,7.79790107116667,7.96921254416667
"CMPK2",7.80942678571429,7.733217,7.85214085714286,5.62851198216667,5.31537850516667
"CMSS1",6.56190585714286,6.68641257142857,6.58538185714286,4.26858514216667,4.33320868233333
"CMTM1",9.216404,9.28018328571429,9.24793071428571,5.244038594,5.20283950266667
"CMTM2",7.64115035714286,7.66475128571429,7.70818714285714,4.04871214316667,3.85290453933333
"CMTM3",9.46729471428571,9.466924,9.41606128571429,7.57925182816667,7.48863857633333
"CMTM4",5.86730492857143,5.860737,5.87447157142857,5.4671187995,5.26372934916667
"CMTM5",7.09371835714286,7.06128228571429,7.11449028571429,5.78430923216667,5.6035274395
"CMTM6",9.89606,9.96756185714286,10.0093082857143,8.54805202916667,8.3737756785
"CMTM7",9.945473,10.0415798571429,9.89817157142857,6.72214796683333,6.596360572
"CMTM8",6.36048957142857,6.36111457142857,6.314938,5.12177716766667,5.24301980966667
"CMYA5",3.91453085714286,3.94047728571429,3.91457885714286,3.43754457016667,3.39375245533333
"CNBD1",2.97353021428571,2.89444814285714,2.90017371428571,2.33475773033333,2.30690404516667
"CNBD2",4.20332785714286,4.26244842857143,4.24267957142857,3.17252980266667,3.09766847866667
"CNBP",9.58455964285714,9.64118028571429,9.62660871428571,9.76636908283333,9.77717488666667
"CNDP1",4.59936971428571,4.598204,4.61972657142857,3.23412235133333,3.21333449533333
"CNDP2",8.87128285714286,8.869674,8.91558714285714,7.47672670483333,7.4059693125
"CNEP1R1",8.54238635714286,8.61809814285714,8.54497828571429,7.42419547466667,7.4603556915
"CNFN",6.164263,6.27912014285714,6.06327085714286,5.604428372,5.4639564145
"CNGA1",3.64098978571429,3.774723,3.50257157142857,2.8705651335,2.835735831
"CNGA2",3.97090914285714,4.11205171428571,3.92571457142857,3.49693060666667,3.48089735516667
"CNGA3",4.37329292857143,4.36349871428571,4.36132742857143,4.30038337816667,4.21121293516667
"CNGA4",4.74330592857143,4.78159028571429,4.98182671428571,4.494406363,4.409981682
"CNGB1",5.41232335714286,5.46826657142857,5.39525471428571,4.62558914583333,4.57497610466667
"CNGB3",3.43530107142857,3.53588642857143,3.444311,2.57409588666667,2.53090429366667
"CNIH2",6.56949485714286,6.47674057142857,6.43149614285714,4.6370236845,4.55521290166667
"CNIH3",4.20466035714286,4.03512728571429,4.27015314285714,3.4351551055,3.395278632
"CNIH4",9.10176935714286,9.12412928571429,9.24761885714286,6.38297621016667,6.31197098183333
"CNKSR1",5.62175964285714,5.677916,5.53822928571429,4.87799949066667,4.81386054766667
"CNKSR2",6.845032,6.92199457142857,6.78324514285714,4.66100294316667,4.84708007133333
"CNKSR3",4.67546107142857,4.70727942857143,4.57305485714286,3.08600812283333,3.046067486
"CNN1",5.5599655,5.42659714285714,5.57652657142857,4.95170141066667,4.865140476
"CNN2",11.6275078571429,11.5971828571429,11.62551,8.85585945366667,8.817124819
"CNN3",5.65176178571429,5.57444514285714,5.52207328571429,3.55423789533333,3.55064929116667
"CNNM1",4.51232664285714,4.668574,4.46292757142857,4.7245570485,4.71979962716667
"CNNM2",7.37727328571429,7.34739471428571,7.25220842857143,4.81975707516667,4.84510555933333
"CNNM3",8.56536042857143,8.51349042857143,8.52316185714286,6.482082853,6.57448836966667
"CNNM4",7.03686607142857,6.95515042857143,6.99118328571429,5.77199910266667,5.8016475495
"CNOT1",10.8731864285714,10.7769171428571,10.88004,9.37869981216667,9.484661256
"CNOT10",7.45194935714286,7.47120928571429,7.66004657142857,6.43629844616667,6.44874860816667
"CNOT11",8.97526414285714,8.92623985714286,8.973568,7.0029922215,7.1246111505
"CNOT2",8.84848447619048,8.83867747619048,8.81335838095238,8.71775428933333,8.82433982866667
"CNOT3",8.50712564285714,8.43000071428571,8.47645071428571,6.94510240516667,6.98949398133333
"CNOT4",9.09283385714286,9.08752371428571,9.13176828571429,7.36319657933333,7.538388844
"CNOT6",8.36239121428572,8.34050771428571,8.48422285714286,7.614735001,7.71894175333333
"CNOT6L",9.64627432142857,9.70325735714286,9.7482405,8.67817011483333,9.059494347
"CNOT7",9.62691835714286,9.67297371428571,9.69526214285714,7.516399415,7.65897453
"CNOT8",9.68490592857143,9.78929271428571,9.75860385714286,8.60063514016667,8.59090464
"CNP",8.21055107142857,8.24316528571429,8.15702171428571,6.30728055833333,6.23596265216667
"CNPPD1",9.1577990952381,8.91518140952381,9.26312676190476,7.6010819885,7.60547781783333
"CNPY1",3.30379964285714,3.22144114285714,3.18494314285714,3.1404432665,3.12003915866667
"CNPY3",10.8890171428571,10.9054542857143,10.90327,8.05740991833333,7.9226156055
"CNPY4",6.57450478571429,6.56745642857143,6.58089057142857,5.80174530533333,5.7752759485
"CNR1",4.3804935,4.34006042857143,4.225386,3.669879949,3.63823614783333
"CNR2",7.61307271428571,7.756911,7.38742685714286,5.05070972983333,5.11301792733333
"CNRIP1",5.26885978571429,5.38142842857143,5.17952314285714,3.7871038765,3.714960873
"CNST",7.97679957142857,8.08480742857143,7.97934185714286,6.94611153433333,7.16692530966667
"CNTD1",4.08615035714286,4.25379128571429,4.01533457142857,4.00344433233333,3.93834435433333
"CNTD2",5.92048585714286,5.90428685714286,5.74150585714286,5.5664247785,5.46422018183333
"CNTFR",5.65857657142857,5.70169314285714,5.63557357142857,5.78014289883333,5.6684628825
"CNTLN",6.39783971428571,6.35960214285714,6.56313285714286,4.446850104,4.3220094605
"CNTN1",3.72609585714286,3.77666471428571,3.789323,2.7815140595,2.76150766633333
"CNTN2",5.64692771428571,5.62505557142857,5.58884185714286,4.85175772516667,4.77164086816667
"CNTN3",3.71238942857143,3.78823942857143,3.71342414285714,2.70423178966667,2.65638198366667
